Index	idADB	LastName	FirstName	Gender	Day	Month	Year	Time	ZoneAbbr	ZoneTimeOffset	City	CountryState	Longitude	Latitude	Rating	Bio	Categories	Link
91	92915	Jones	Alfred Winslow	M	9	9	1900	08:30	...	-10:00	Melbourne	AUSTL	144E58	37S49	A	Australian investor, hedge fund manager, and sociologist, credited with forming 	Hall of Fame, Business owner, Long life  >80 yrs, Education extensive, Diplomat, Expatriate, Banker/ Financier, Sociologist	https://www.astro.com/astro-databank/Jones,_Alfred_Winslow
92	79612	Florey	Robert	M	14	9	1900	10:00	LMT	-02:22	Paris Arrondissement 9	FR	2E2025	48N5221	AA	French-American director, screenwriter, film journalist, and occasional actor. 	Columnist/ journalist, Playwright/ script, Director, Top 5% of Profession, Actor/ Actress	https://www.astro.com/astro-databank/Florey,_Robert
93	74532	Krefting	Ruth	F	22	9	1900	11:00	...	-01:00	Oslo	NOR	10E45	59N55	AA	Norwegian painter and radio play writer. She is represented in the National 	Long life  >80 yrs, Biographer, Fine art artist, Playwright/ script	https://www.astro.com/astro-databank/Krefting,_Ruth
94	77662	Dantzig	David van	M	23	9	1900	16:00	LMT	-00:20	Amsterdam	NETH	4E54	52N22	AA	Dutch mathematician and statistician, after his death honoured as a 	Top 5% of Profession, Other Engineer, Mathematics/ Statistics, Other Religion, I.Q. high/ Mensa level	https://www.astro.com/astro-databank/Dantzig,_David_van
95	87540	Kolbe	Fritz	M	25	9	1900	10:00	...	-01:00	Berlin	GER	13E21	52N29	AA	German diplomat who became a spy against the Nazis in World War II with the 	Illness/ Disease, Spy/ Counter agent, Number of Marriages, Cancer, Clerical/ Secretarial, Diplomat	https://www.astro.com/astro-databank/Kolbe,_Fritz
96	57828	Degueldre	Germaine	F	26	9	1900	15:00	...	00:00	Binche	BEL	4E10	50N24	AA	Belgian supercentenarian, died 24 May 2012 at age 111. 	Long life  >80 yrs	https://www.astro.com/astro-databank/Degueldre,_Germaine
97	3933	Himmler	Heinrich	M	7	10	1900	15:30	...	-01:00	Munich	GER	11E34	48N08	AA	German head of the Gestapo police, architect of the concentration camps and the 	Kids >3, Bigot, Historic figure, Criminal cases, Homicide by order, American Book, Nazi party, Police, Suicide	https://www.astro.com/astro-databank/Himmler,_Heinrich
98	83637	Stevens	Thomas	M	8	10	1900	19:00	...	00:00	Glasgow	SCOT (UK)	4W15	55N53	AA	Scottish chemist who, along with British chemist William Randall Bamford, is 	Founder/ originator, Chemistry, Long life  >80 yrs	https://www.astro.com/astro-databank/Stevens,_Thomas
99	90856	Ghislaine	Princess consort of Monaco	F	13	10	1900	11:00	LMT	-02:22	Reims	FR	4E02	49N15	AA	French actress, noted as the Princess consort of Monaco from 1946 to 1949 while 	Autobiographer, Mate - Age difference >15 yrs, Widowed, Kids 1-3, Mate - Noted, Number of Marriages, Long life  >80 yrs	https://www.astro.com/astro-databank/Ghislaine,_Princess_consort_of_Monaco
100	87569	Feld	Fritz	M	15	10	1900	01:00	...	-01:00	Berlin	GER	13E21	52N29	AA	German-American screen character actor who appeared in over 140 movies in 72 	Actor/ Actress, Kids 1-3, Marriage >15 Yrs, Comedy, Mate - Age difference >15 yrs, Long life  >80 yrs	https://www.astro.com/astro-databank/Feld,_Fritz
101	72449	van Asch van Wijck	C. C.	F	17	10	1900	17:30	LMT	-00:20	Arnhem	NETH	5E55	51N59	AA	Dutch artist and sculptor, who became an active member of the 1920s Hague (Den 	Appearance gorgeous, Unusual, Model, Fine art artist	https://www.astro.com/astro-databank/van Asch van Wijck,_C._C.
102	53130	Berger	Erna	F	19	10	1900	22:15	...	-01:00	Cossebaude	GER	13E38	51N05	AA	German coloratura lyric soprano, and opera singer and interpreter of German 	Long life  >80 yrs, Vocalist/Opera	https://www.astro.com/astro-databank/Berger,_Erna
103	80982	Carobbi	Guido	M	20	10	1900	04:15	...	-01:00	Pistoia	ITALY	10E54	43N55	AA	Italian mineralogist and Professor of mineralogy at the Faculty of Geological 	Textbook/ Non-fiction, Geology, Long life  >80 yrs	https://www.astro.com/astro-databank/Carobbi,_Guido
104	24320	Nijhoff	Loudi	F	29	10	1900	01:00	LMT	-00:20	Amsterdam	NETH	4E54	52N22	AA	Dutch actress who became known as the grand old lady of the theater after her 	Live Stage, Actor/ Actress, Long life  >80 yrs	https://www.astro.com/astro-databank/Nijhoff,_Loudi
105	84462	Valle	Juvencio	M	6	11	1900	10:00	LMT	09:15	Nueva Imperial	CHILE	72W57	38S44	AA	Chilean poet, recipient of the Premio Nacional de Literatura de Chile, a 	Long life  >80 yrs, Vocational award, Poet	https://www.astro.com/astro-databank/Valle,_Juvencio
106	87560	Wuermeling	Franz-Josef	M	8	11	1900	23:45	...	-01:00	Berlin-Charlottenb.	GER	13E16	52N32	AA	German politician representing the Christian Democratic Union (CDU) who served 	Founder/ originator, Textbook/ Non-fiction, Long life  >80 yrs, Public office, Party Affiliation	https://www.astro.com/astro-databank/Wuermeling,_Franz-Josef
107	90768	Seghers	Anna	F	19	11	1900	21:00	...	-01:00	Mainz	GER	8E16	50N01	AA	German writer famous for depicting the moral experience of the Second World 	Public Service, Vocational award, Autobiographer, Expatriate, Fiction, Long life  >80 yrs	https://www.astro.com/astro-databank/Seghers,_Anna
108	92956	Feldberg	Wilhelm	M	19	11	1900	05:00	...	-01:00	Hamburg	GER	9E59	53N33	AA	German-British physiologist and biologist whose career was ended due to the use 	Researcher, Long life  >80 yrs, Biology	https://www.astro.com/astro-databank/Feldberg,_Wilhelm
109	98847	Richter	Kurt	M	24	11	1900	10:15	...	-01:00	Berlin	GER	13E21	52N29	AA	German chess International Master (1950) and writer, the co-editor of the chess 	Married late/never, Textbook/ Non-fiction, Publisher/ Editor, Top 5% of Profession, Games - Bridge/ Chess/ Other	https://www.astro.com/astro-databank/Richter,_Kurt
110	3938	Douglas	Helen Gahagen	F	25	11	1900	12:00	...	05:00	Boonton	NJ (US)	74W24	40N54	A	American politician, three term Congresswoman.   A former actress and singer, 	Illness/ Disease, Cancer, Mate - Noted, Appearance gorgeous, Profiles Of Women, Vocalist/Opera, Public office, Actor/ Actress, Surgery	https://www.astro.com/astro-databank/Douglas,_Helen_Gahagen
111	80840	Isabelle	Princess Orléans (1900)	F	27	11	1900	17:00	LMT	-02:22	Paris Arrondissement 8	FR	2E1904	48N5240	AA	French princess and a member of the House of Orléans by birth and, by marriage, 	Number of Marriages, Kids >3, Long life  >80 yrs, Royal family, Royal family	https://www.astro.com/astro-databank/Isabelle,_Princess_Orléans_(1900)
112	87562	Schulz	Erwin	M	27	11	1900	13:30	...	-01:00	Berlin	GER	13E21	52N29	AA	German member of the Gestapo and the SS in Nazi Germany. He was the leader of 	Other Criminal, Prison sentence, Homicide involvement, Nazi party, Military service, Police, Long life  >80 yrs	https://www.astro.com/astro-databank/Schulz,_Erwin
113	57827	Richard	Maria	F	28	11	1900	11:00	...	00:00	Florenville	BEL	5E18	49N42	AA	French supercentenarian, second oldest woman in France, died shortly before her 	Long life  >80 yrs	https://www.astro.com/astro-databank/Richard,_Maria
114	56142	Dauzat	Eugénie	F	6	12	1900	07:00	LMT	-02:22	Neuville sur Saône	FR	4E51	45N52	AA	French supercentenarian. She died on 12 January 2013, age 112.  The oldest 	Long life  >80 yrs, Constitution hardy	https://www.astro.com/astro-databank/Dauzat,_Eugénie
115	3941	Sargent	Lois Haines	F	17	12	1900	11:00	...	06:00	Oskaloosa	IA (US)	92W39	41N18	A	American professional astrology and writer.  She wrote for astrology magazines 	Astrology, Long life  >80 yrs, Astrologer	https://www.astro.com/astro-databank/Sargent,_Lois_Haines
116	3943	Homosexual 3943		M	23	12	1900	13:30	...	05:00	Collins Corner	MA (US)	71W06	41N43	A	American homosexual who, as a vaudeville entertainer for the first half of his 	Long life  >80 yrs, Night Club/ Vaudeville, Heart, Gay, CPA/ Auditor/ Accountant	https://www.astro.com/astro-databank/Homosexual 3943
117	50537	Bell	Marie	F	23	12	1900	20:00	LMT	-02:22	Bordeaux	FR	0W34	44N50	AA	French actress on screen from 1924 to 1973. She began her career as a dancer at 	Actor/ Actress, Dancer/ Teacher, Long life  >80 yrs	https://www.astro.com/astro-databank/Bell,_Marie
118	80353	Wurtz	Suzanne	F	26	12	1900	07:15	LMT	-02:22	Paris Arrondissement 5	FR	2E2041	48N5046	AA	French swimmer who competed at the 1920 Summer Olympics in the 100 m and 300 m 	Actor/ Actress, Long life  >80 yrs, Swimming	https://www.astro.com/astro-databank/Wurtz,_Suzanne
119	103718	Comerford	James J.	M	1	1	1901	04:00	LMT	02:38	Castlecomer	IRE	7W12	52N48	A	Irish-American lawyer and Criminal Court judge in New York City, who also 	Long life  >80 yrs, Attorney, Jurist, Top executive, Other Military, Expatriate, Kids none, Education extensive, Widowed	https://www.astro.com/astro-databank/Comerford,_James_J.
120	53134	Schwarzhaupt	Elisabeth	F	7	1	1901	16:45	...	-01:00	Frankfurt am Main	GER	8E40	50N07	AA	German politician of the Christian Democratic Union who was Federal Minister of 	Party Affiliation, Public Service, Textbook/ Non-fiction, Long life  >80 yrs, Public office	https://www.astro.com/astro-databank/Schwarzhaupt,_Elisabeth
121	42598	Oswald	Marianne	F	9	1	1901	22:00	...	-01:00	Sarreguemines	FR	7E03	49N06	AA	French TV personality, an actress and comedienne as well as a producer. She 	Actor/ Actress, Long life  >80 yrs, Production jobs, TV host/ Personality, Comedy	https://www.astro.com/astro-databank/Oswald,_Marianne
122	85041	Tresckow	Henning von	M	10	1	1901	09:30	...	-01:00	Magdeburg	GER	11E38	52N07	AA	German Army officer who helped organize German resistance against Adolf Hitler. 	Suicide, Military career	https://www.astro.com/astro-databank/Tresckow,_Henning_von
123	71471	Roche	Jean	M	14	1	1901	10:30	LMT	-02:22	Sorgues	FR	4E52	44N0	AA	French chemist and academician, who died in Paris on 24 May 	Chemistry, Chemistry, Long life  >80 yrs	https://www.astro.com/astro-databank/Roche,_Jean
124	99814	Lühr	Carl Fredrik	M	16	1	1901	17:15	...	-01:00	Oslo	NOR	10E45	59N55	AA	Norwegian entologist and manager of several bus companies in Northern Norway 	Long life  >80 yrs, Other Science, Top executive	https://www.astro.com/astro-databank/Lühr,_Carl_Fredrik
125	64779	Cassandre		M	24	1	1901	17:00	LMT	-02:25	Khar'kov	UA	36E15	50N0	AA	Ukrainian-French painter, commercial poster artist, and typeface designer. He 	Suicide, Other Art, Commercial artist, Fine art artist	https://www.astro.com/astro-databank/Cassandre
126	3957	Gable	Clark	M	1	2	1901	05:30	...	06:00	Cadiz	OH (US)	81W0	40N16	AA	American actor and top star called “the King,“ Hollywood’s quintessential 	Widowed, Number of Divorces, Parenting late >40, Top 5% of Profession, Hall of Fame, Live Stage, Appearance gorgeous, Parent, Single or Step, Only child, Extremes in quantity, Oscar, Military service, American Book, Kids 1-3, Heart, Number of Marriages, Sex-symbol, Actor/ Actress	https://www.astro.com/astro-databank/Gable,_Clark
127	84890	Kid	Mary	F	3	2	1901	04:30	...	-01:00	Hamburg	GER	9E59	53N33	AA	German actress who appeared in more than forty films during the Weimar 	Actor/ Actress, Long life  >80 yrs	https://www.astro.com/astro-databank/Kid,_Mary
128	36851	Conti	Roger	M	8	2	1901	02:00	LMT	-02:22	Pardies	FR	0W3506	43N2202	AA	French billiard master, became pro at 19 and winner of a world tournament in 	Other Sports, Textbook/ Non-fiction, Sports Championship, Top 5% of Profession, Married late/never, Long life  >80 yrs	https://www.astro.com/astro-databank/Conti,_Roger
129	100560	Brauer	Richard	M	10	2	1901	06:15	...	-01:00	Berlin-Charlottenb.	GER	13E16	52N32	AA	German-American mathematician who worked mainly in abstract algebra, but made 	Education extensive, Expatriate, Mathematics/ Statistics, Top 5% of Profession, Marriage >15 Yrs, Mate - Noted, Kids - Noted, Kids 1-3, Researcher, Teacher, Public Service	https://www.astro.com/astro-databank/Brauer,_Richard
130	3960	Ebertin	Reinhold	M	16	2	1901	04:45	...	-01:00	Görlitz	GER	14E59	51N09	A	German astrologer, exponent and developer of Cosmobiology from 1938.  He wrote 	Long life  >80 yrs, I.Q. high/ Mensa level, Kids 1-3, Number of Marriages, Marriage >15 Yrs, Astrologer, Widowed, Founder/ originator, Diet unusual, Astrology, Top 5% of Profession, Teacher, Occult/ Misc. Collection, Memories Bad, Parent, Single or Step, Marriage - Compatible, Kids - Noted, Body builder	https://www.astro.com/astro-databank/Ebertin,_Reinhold
131	3961	Dubos	Rene Jules	M	20	2	1901	10:00	LMT	-02:22	St.Brice sous Forêt	FR	2E21	49N00	AA	French biologist, bacteriologist, and author, known as the father of 	Pulitzer prize, Biology, Textbook/ Non-fiction, Long life  >80 yrs	https://www.astro.com/astro-databank/Dubos,_Rene_Jules
132	86567	Eyring	Henry	M	20	2	1901	05:00	LMT	07:12	Nuevo Casas Grandes	MEX	107W55	30N25	AA	Mexican-born American theoretical chemist whose primary contribution was in the 	Textbook/ Non-fiction, Administrator, Western, Founder/ originator, Kids 1-3, Number of Marriages, Chemistry, Vocational award, Long life  >80 yrs	https://www.astro.com/astro-databank/Eyring,_Henry
133	57162	Lorant	Stefan	M	22	2	1901	06:00	...	-01:00	Budapest	HUN	19E05	47N30	AA	Hungarian-American pioneering filmmaker, photojournalist, and author. After 	Director, News journalist/ Anchor, Photography, Expatriate, Long life  >80 yrs, Autobiographer, Publisher/ Editor, Kids 1-3	https://www.astro.com/astro-databank/Lorant,_Stefan
134	87221	Ende	Edgar	M	23	2	1901	22:30	...	-01:00	Altona	GER	9E48	53N34	AA	German painter considered one of the most important contributors to the 	Number of Marriages, Illness/ Disease, Heart disease/attack, Military service, Fine art artist, Kids - Noted	https://www.astro.com/astro-databank/Ende,_Edgar
135	142	Pauling	Linus	M	28	2	1901	22:00	...	08:00	Portland	OR (US)	122W41	45N31	AA	American scientist, the winner of the Nobel Prize for chemistry in 1954 and 	Chemistry, American Book, Nobel prize, Long life  >80 yrs	https://www.astro.com/astro-databank/Pauling,_Linus
136	53035	Périer	Odilon-Jean	M	9	3	1901	10:00	...	00:00	Brussels	BEL	4E20	50N50	AA	Belgian writer, poet, and novelist. A moralist and puritan. He died in 	Short Life <29 Yrs, Short Life <29 Yrs, Fiction, Poet, Other Writers	https://www.astro.com/astro-databank/Périer,_Odilon-Jean
137	3964	Seuphor	Michel	M	10	3	1901	08:00	...	00:00	Borgerhout	BEL	4E26	51N13	AA	Belgian abstract painter and art critic who achieved eminence.  His assumed 	Culture Collection, Long life  >80 yrs, Critic, Fine art artist	https://www.astro.com/astro-databank/Seuphor,_Michel
138	57480	Burrier	Suzanne	F	14	3	1901	15:00	LMT	-02:22	Montluçon	FR	2E36	46N21	AA	Supercentenarian, she has been the oldest living person in France since 28th 	Newsmaker, Long life  >80 yrs	https://www.astro.com/astro-databank/Burrier,_Suzanne
139	87579	Fiedler	Erich	M	15	3	1901	06:00	...	-01:00	Berlin	GER	13E21	52N29	AA	German comedian and character actor with a forty-year career in film and 	Comedy, Voice-Over, Voice/Speech, Long life  >80 yrs, Actor/ Actress	https://www.astro.com/astro-databank/Fiedler,_Erich
140	3965	Hall	Manly P.	M	18	3	1901	05:00	...	05:00	Peterborough	ON (CAN)	78W19	44N18	A	American astrologer, philosopher and author of over a hundred books and essays, 	Astrology, Administrator, Founder/ originator, Occult/ Misc. Collection, Astrologer, Long life  >80 yrs, Marriage >15 Yrs, Weight	https://www.astro.com/astro-databank/Hall,_Manly_P.
141	68443	Palewski	Gaston	M	20	3	1901	22:00	LMT	-02:22	Paris	FR	2E20	48N52	AA	French politician, who was a close associate of Charles de Gaulle during and 	Illness/ Disease, Public office	https://www.astro.com/astro-databank/Palewski,_Gaston
142	79119	Anton	Archduke of Austria	M	20	3	1901	07:00	...	-01:00	Vienna	AUS	16E2223	48N13	A	Archduke of Austria, Prince Royal of Hungary and Bohemia, and Prince of 	Pilot/ military, Royal family, Number of Divorces, Number of Marriages, Long life  >80 yrs, Kids >3, Military service	https://www.astro.com/astro-databank/Anton,_Archduke_of_Austria
143	42289	Ridenour-Snyder	Jeannette	F	26	3	1901	16:13	...	06:00	Bay City	MI (US)	83W53	43N36	A	American astrologer from an interest that began when she read a book on the 	Middle Management, Long life  >80 yrs, Activist/ feminist, Groups, Astrologer, Children's literature	https://www.astro.com/astro-databank/Ridenour-Snyder,_Jeannette
144	65416	Brudieux	Marie	F	26	3	1901	03:00	LMT	-02:22	Brive la Gaillarde	FR	1E32	45N10	AA	French supercentenarian born in Saint-Salvadour, she died at the age of 114. 	Long life  >80 yrs	https://www.astro.com/astro-databank/Brudieux,_Marie
145	41873	Leprince-Ringuet	Louis	M	27	3	1901	21:00	LMT	-02:22	Alès	FR	4E05	44N08	AA	French nuclear physicist and author who specialized in X-ray research. He was 	Public speaker, Teacher, Physics, Researcher, Kids >3, Textbook/ Non-fiction, Long life  >80 yrs, Sports, Hobbies, games, Groups, Same Job >10 yrs	https://www.astro.com/astro-databank/Leprince-Ringuet,_Louis
146	92843	Märtha	Princess of Sweden	F	28	3	1901	20:40	...	-01:00	Stockholm	SWED	18E03	59N20	A	Norwegian Crown Princess as the spouse of the future King Olav V from 1929 	Illness/ Disease, Loved by all, Royal family, Kids - Noted, Kids 1-3	https://www.astro.com/astro-databank/Märtha,_Princess_of_Sweden
147	25499	Pezzoni	Margherita	F	2	4	1901	20:40	...	-01:00	Sant'Ilario d'Enza	ITALY	10E27	44N46	AA	Italian octogenarian who married 23-year-old Andrea Pezzoni when she was 93.  	Notable extremes, Mate - Age difference >15 yrs, Homicide victim, Long life  >80 yrs	https://www.astro.com/astro-databank/Pezzoni,_Margherita
148	87575	Bois	Curt	M	5	4	1901	15:00	...	-01:00	Berlin	GER	13E21	52N29	AA	German-Jewish actor with a career spanning over 80 years, best remembered for 	Long life  >80 yrs, Comedy, Actor/ Actress, Number of Marriages, Expatriate, Night Club/ Vaudeville, Vocational award, First in Field, Child performer	https://www.astro.com/astro-databank/Bois,_Curt
149	84984	Winterfeld	Henry	M	9	4	1901	08:00	...	-01:00	Hamburg	GER	9E59	53N33	AA	German-Jewish writer and artist famous for his children’s and young adult 	Fiction, Long life  >80 yrs, Children's literature	https://www.astro.com/astro-databank/Winterfeld,_Henry
