"ARN","Name","WikiConfirmed","DeathDateConfirmed","IsDuplicate"
"473","Scipione, Gino","TRUE","TRUE","FALSE"
"474","Lippschitz, Herbert","TRUE","TRUE","FALSE"
"475","Cavallon, Giorgio","TRUE","TRUE","FALSE"
"476","Rahner, Karl","TRUE","TRUE","FALSE"
"477","Colruyt, Adeline","TRUE","FALSE","FALSE"
"478","Le Cordier, Jacques","TRUE","FALSE","FALSE"
"479","Kuhn, Heinrich Gerhard","TRUE","TRUE","FALSE"
"480","Kawānanakoa, David Kalākaua","TRUE","TRUE","FALSE"
"481","Oven, Margarethe von","TRUE","TRUE","FALSE"
"482","Baade, Brunolf","TRUE","TRUE","FALSE"
"483","Fernández, Emilio","TRUE","TRUE","FALSE"
"484","Skinner, B.F.","TRUE","TRUE","FALSE"
"485","Marichal, Robert","TRUE","TRUE","FALSE"
"486","Hoffmann, Hubert","TRUE","TRUE","FALSE"
"487","Campbell, Joseph","TRUE","TRUE","FALSE"
"488","Føyn, Ernst","TRUE","TRUE","FALSE"
"489","Akarova","TRUE","TRUE","FALSE"
"490","Turlant, Émile","TRUE","FALSE","FALSE"
"491","Kiesinger, Kurt Georg","TRUE","TRUE","FALSE"
"492","Vilbert, Henri","FALSE","FALSE","FALSE"
"493","Lempereur, Marie-Jeanne","FALSE","FALSE","FALSE"
"494","Lange, Carl Viggo","TRUE","TRUE","FALSE"
"495","Gottschalk, Joachim","TRUE","TRUE","FALSE"
"496","Adler, Gerhard","TRUE","TRUE","FALSE"
"497","Bedoya, Alfonso","TRUE","TRUE","FALSE"
"498","De Kooning, Willem","TRUE","TRUE","FALSE"
"499","Cogny, René","TRUE","TRUE","FALSE"
"500","Wolke, Bruno","TRUE","TRUE","FALSE"
"501","Umm Kulthum","TRUE","TRUE","FALSE"
"502","Dali, Salvador","TRUE","TRUE","FALSE"
"503","Marty, François","TRUE","TRUE","FALSE"
"504","Sorel, Madeleine","TRUE","FALSE","FALSE"
"505","Allingham, Margery","TRUE","TRUE","FALSE"
"506","Vries, Anne de","TRUE","TRUE","FALSE"
"507","Harmjanz, Heinrich","TRUE","TRUE","FALSE"
"508","Montgomerie, William","FALSE","FALSE","FALSE"
"509","Grunfeld, Henry","TRUE","TRUE","FALSE"
"510","Bye, Aase","TRUE","TRUE","FALSE"
"511","Hugot, Émile","TRUE","TRUE","FALSE"
"512","Mahler, Anna","TRUE","TRUE","FALSE"
"513","Bellamy, Ralph","TRUE","TRUE","FALSE"
"514","Rosenthal, Manuel","TRUE","TRUE","FALSE"
"515","Wallmann, Margherita","TRUE","TRUE","FALSE"
"516","Matthias Joseph, Archduke of Austria","TRUE","FALSE","FALSE"
"517","Schlichting, Werner","TRUE","TRUE","FALSE"
"518","Lacoste, René","FALSE","FALSE","FALSE"
"519","Lacombe, Olivier","TRUE","TRUE","FALSE"
"520","Mayr, Ernst","TRUE","TRUE","FALSE"
"521","Beck, Simone","TRUE","TRUE","FALSE"
"522","Cartan, Henri","TRUE","TRUE","FALSE"
"523","Steinbrecher, Helen S.","FALSE","FALSE","FALSE"
"524","Damita, Lili","TRUE","TRUE","FALSE"
"525","Herwarth, Hans von","TRUE","TRUE","FALSE"
"526","Arnheim, Rudolf","TRUE","TRUE","FALSE"
"527","Couzinet, René","TRUE","TRUE","FALSE"
"528","Stresemann, Wolfgang","TRUE","TRUE","FALSE"
"529","Johansen, Henry","TRUE","TRUE","FALSE"
"530","Malavasi, Renato","TRUE","TRUE","FALSE"
"531","Du Manoir, Yves","TRUE","TRUE","FALSE"
"532","Sestini, Aldo","TRUE","TRUE","FALSE"
"533","Alexei, Czarevitch","FALSE","FALSE","FALSE"
"534","Rogers, Buddy","TRUE","TRUE","FALSE"
"535","Widerøe, Viggo","TRUE","TRUE","FALSE"
"536","Servadio, Emilio","TRUE","TRUE","FALSE"
"537","Lamouly, Elisabeth","FALSE","FALSE","FALSE"
"538","Dal Piaz, Giambattista","TRUE","TRUE","FALSE"
"539","Melo, Pedro Homem de","TRUE","FALSE","FALSE"
"540","Donneaud, Maurice","TRUE","TRUE","FALSE"
"541","Hart, William Andrew","FALSE","FALSE","FALSE"
"542","Hartung, Hans","TRUE","TRUE","FALSE"
"543","Greene, Graham","TRUE","TRUE","FALSE"
"544","Vallentin, Maxim","TRUE","TRUE","FALSE"
"545","Häbich, Walter","TRUE","TRUE","FALSE"
"546","Harris, Radie","TRUE","TRUE","FALSE"
"547","Lee, Jennie","FALSE","FALSE","FALSE"
"548","Kininmonth, William","TRUE","TRUE","FALSE"
"549","Degos, Robert","TRUE","FALSE","FALSE"
"550","Néel, Louis","TRUE","TRUE","FALSE"
"551","Rellstab, Ludwig","TRUE","TRUE","FALSE"
"552","Genuit, Hans","FALSE","FALSE","FALSE"
"553","Wallach, Hans","TRUE","TRUE","FALSE"
"554","Torre Repetto, Carlos","TRUE","TRUE","FALSE"
"555","Rommer, Claire","TRUE","TRUE","FALSE"
"556","Pozzobon, João","TRUE","TRUE","FALSE"
"557","Núñez Olivera, Francisco","TRUE","FALSE","FALSE"
"558","Herzberg, Gerhard","TRUE","TRUE","FALSE"
"559","Stribling, W. L. "Young"","TRUE","TRUE","FALSE"
"560","Alonzo, Ventura","TRUE","TRUE","FALSE"
"561","Zampa, Luigi","TRUE","TRUE","FALSE"
"562","Giacosa, Dante","TRUE","TRUE","FALSE"
"563","Mosheim, Grete","TRUE","TRUE","FALSE"
"564","Francis, Kay","TRUE","TRUE","FALSE"
"565","Bot, Jeanne","TRUE","FALSE","FALSE"
"566","Apell, Armand","TRUE","TRUE","FALSE"
"567","Richardson, Constance","TRUE","TRUE","FALSE"
"568","Dior, Christian","TRUE","TRUE","FALSE"
"569","Neumann, Erich","TRUE","TRUE","FALSE"
"570","Judd, Winnie Ruth","TRUE","TRUE","FALSE"
"571","O'Hara, John","TRUE","TRUE","FALSE"
"572","Guerlain, Jean-Pierre","FALSE","FALSE","FALSE"
"573","Whitehead, Edgar","TRUE","TRUE","FALSE"
"574","Frank, Walter","TRUE","TRUE","FALSE"
"575","Frankenstein, Karl","TRUE","TRUE","FALSE"
"576","Harburger, Francis","TRUE","FALSE","FALSE"
"577","Cámara, Chalín","TRUE","FALSE","FALSE"
"578","Glory, Marie","TRUE","TRUE","FALSE"
"579","Thieme, Paul","TRUE","TRUE","FALSE"
"580","Zacarias, Miguel","TRUE","TRUE","FALSE"
"581","Roudnitska, Edmond","TRUE","FALSE","FALSE"
"582","Grimault, Paul","TRUE","TRUE","FALSE"
"583","Rodolico, Francesco","TRUE","TRUE","FALSE"
"584","Parola, Danièle","TRUE","TRUE","FALSE"
"585","Massip, Renée","TRUE","FALSE","FALSE"
"586","Brink, Elga","TRUE","TRUE","FALSE"
"587","Bozza, Eugène","TRUE","TRUE","FALSE"
"588","Meier-Parm, Heinrich Christian","FALSE","FALSE","FALSE"
"589","Rossi, Bruno","TRUE","TRUE","FALSE"
"590","Sully, Jeanne","TRUE","TRUE","FALSE"
"591","Philips, Frits","TRUE","TRUE","FALSE"
"592","Wiese, Ursula von","TRUE","TRUE","FALSE"
"593","Wall, Herman V.","TRUE","TRUE","FALSE"
"594","Vigo, Jean","TRUE","TRUE","FALSE"
"595","Puigvert Gorro, Antonio","TRUE","FALSE","FALSE"
"596","Polignac, Guy de","TRUE","FALSE","FALSE"
"597","Koster, Henry","TRUE","TRUE","FALSE"
"598","Couturier, Robert","TRUE","TRUE","FALSE"
"599","Gottfredson, Floyd","TRUE","TRUE","FALSE"
"600","Tommasi, Virgilio","FALSE","FALSE","FALSE"
"601","Gerhardt, Ida","TRUE","TRUE","FALSE"
"602","Bär, G.F.J.M.","FALSE","FALSE","FALSE"
"603","Busemann, Herbert","TRUE","TRUE","FALSE"
"604","Bonhoeffer, Emmi","TRUE","TRUE","FALSE"
"605","Richter, Walter","TRUE","TRUE","FALSE"
"606","Cotten, Joseph","TRUE","TRUE","FALSE"
"607","Bigiaretti, Libero","FALSE","FALSE","FALSE"
"608","Gilbert, Felix","TRUE","TRUE","FALSE"
"609","Kristeller, Paul Oskar","TRUE","TRUE","FALSE"
"610","Bondoux, René","TRUE","TRUE","FALSE"
"611","Deschamps, Flore","FALSE","FALSE","FALSE"
"612","Gutmann, John","TRUE","FALSE","FALSE"
"613","Reiss, Suzanne","FALSE","FALSE","FALSE"
"614","Braddock, James J.","TRUE","TRUE","FALSE"
"615","Orts Llorca, Francisco","TRUE","FALSE","FALSE"
"616","Pottecher, Frederic","TRUE","FALSE","FALSE"
"617","Creus, Éliane de","TRUE","FALSE","FALSE"
"618","Sartre, Jean-Paul","TRUE","TRUE","FALSE"
"619","Frankeur, Paul","TRUE","TRUE","FALSE"
"620","Scutenaire, Louis","TRUE","TRUE","FALSE"
"621","Krupkat, Günther","TRUE","TRUE","FALSE"
"622","O'Gorman, Juan","TRUE","TRUE","FALSE"
"623","Gauffreteau, Yves","FALSE","FALSE","FALSE"
"624","Batten, Mark Wilfrid","FALSE","FALSE","FALSE"
"625","Schickele, Rainer","TRUE","FALSE","FALSE"
"626","Engleitner, Leopold","TRUE","TRUE","FALSE"
"627","Albin, Hans","TRUE","TRUE","FALSE"
"628","Bow, Clara","TRUE","TRUE","FALSE"
"629","Loy, Myrna","TRUE","TRUE","FALSE"
"630","Perez, Maya","FALSE","FALSE","FALSE"
"631","Mehren, Martin","TRUE","TRUE","FALSE"
"632","Gerstein, Kurt","TRUE","TRUE","FALSE"
"633","Havrevold, Finn","TRUE","TRUE","FALSE"
"634","Brauchitsch, Manfred von","TRUE","TRUE","FALSE"
"635","Stewart, Sarah","TRUE","TRUE","FALSE"
"636","Brenner, Anita","TRUE","TRUE","FALSE"
"637","Larson, Eric","TRUE","TRUE","FALSE"
"638","Koestler, Arthur","TRUE","TRUE","FALSE"
"639","Montgomery, Charles","FALSE","FALSE","FALSE"
"640","Garbo, Greta","TRUE","TRUE","FALSE"
"641","Herboné","TRUE","FALSE","FALSE"
"642","Lie, Haakon","TRUE","TRUE","FALSE"
"643","Cimurri, Gianetto","FALSE","FALSE","FALSE"
"644","Moody, Helen","TRUE","TRUE","FALSE"
"645","Wills Moody, Helen","FALSE","FALSE","FALSE"
"646","Allégret, Yves","TRUE","TRUE","FALSE"
"647","Pardo, Isaac José","TRUE","TRUE","FALSE"
"648","Détroyat, Michel","TRUE","FALSE","FALSE"
"649","Fabrizi, Aldo","TRUE","TRUE","FALSE"
"650","McCrea, Joel","TRUE","TRUE","FALSE"
"651","Landstad, Magnus Brostrup","FALSE","FALSE","FALSE"
"652","Paillole, Paul","TRUE","FALSE","FALSE"
"653","Roelfsema, Roeli","TRUE","FALSE","FALSE"
"654","Ramnoux, Clémence","TRUE","FALSE","FALSE"
"655","Lefebvre, Marcel","TRUE","TRUE","FALSE"
"656","Throne-Holst, Harald","TRUE","TRUE","FALSE"
"657","Meyer, Ernst Hermann","TRUE","TRUE","FALSE"
"658","Carranza, Emilio","TRUE","FALSE","FALSE"
"659","Hackett, Allen","FALSE","FALSE","FALSE"
"660","Roland, Gilbert","TRUE","TRUE","FALSE"
"661","Hamblen, Herbert M.","TRUE","TRUE","FALSE"
"662","Malartre, Henri","TRUE","TRUE","FALSE"
"663","Cutler, Virginia","TRUE","TRUE","FALSE"
"664","Haeften, Hans Bernd von","TRUE","TRUE","FALSE"
"665","Keilson, Grete","TRUE","TRUE","FALSE"
"666","Levegh, Pierre","TRUE","TRUE","FALSE"
"667","Legros, George Cardinal","FALSE","FALSE","FALSE"
"668","Brossolette, Gilberte","TRUE","FALSE","FALSE"
"669","Arrelia","FALSE","FALSE","FALSE"
"670","Ferrand, Louis","TRUE","FALSE","FALSE"
"671","Hohenemser, Kurt","TRUE","TRUE","FALSE"
"672","Dahl, Chrix","TRUE","TRUE","FALSE"
"673","Medel, Manuel","TRUE","TRUE","FALSE"
"674","Hofmann, Albert","TRUE","TRUE","FALSE"
"675","Weber, Jean","TRUE","TRUE","FALSE"
"676","Gelbert, Charlie","TRUE","TRUE","FALSE"
"677","Faure, Marcel","FALSE","FALSE","FALSE"
"678","Hildegarde","TRUE","TRUE","FALSE"
"679","Denis, James","TRUE","FALSE","FALSE"
"680","Lachmann, Ludwig","TRUE","TRUE","FALSE"
"681","Winter, Paul","FALSE","FALSE","FALSE"
"682","Darfeuil, Colette","TRUE","TRUE","FALSE"
"683","Baumann-Jung, Gret","FALSE","FALSE","FALSE"
"684","Martina, Guido","FALSE","FALSE","FALSE"
"685","Thompson, Cat","TRUE","TRUE","FALSE"
"686","Baudrier, Yves","FALSE","FALSE","FALSE"
"687","Silva, Agostinho da","TRUE","TRUE","FALSE"
"688","Labrousse, Yvette","TRUE","TRUE","FALSE"
"689","Dinwoodey, Annette Richardson","TRUE","TRUE","FALSE"
"690","Vaudry, Simone","TRUE","TRUE","FALSE"
"691","Moulin, Léo","TRUE","FALSE","FALSE"
"692","Miller, Fred","TRUE","TRUE","FALSE"
"693","Trautschold, Ilse","TRUE","TRUE","FALSE"
"694","Rein, Heinz","TRUE","TRUE","FALSE"
"695","Eugenio, Duke of Genoa","TRUE","TRUE","FALSE"
"696","Shourds, Sherry","TRUE","TRUE","FALSE"
"697","Irvine, Robert Scott","FALSE","FALSE","FALSE"
"698","Ayala, Francisco","TRUE","TRUE","FALSE"
"699","Brown, Truesdell Sparhawk","TRUE","TRUE","FALSE"
"700","Schwiegk, Herbert","TRUE","TRUE","FALSE"
"701","Bourdon, Robert","TRUE","TRUE","FALSE"
"702","Engle, Rip","TRUE","TRUE","FALSE"
"703","Barlog, Boleslaw","TRUE","TRUE","FALSE"
"704","Haziza, Fabien","TRUE","FALSE","FALSE"
"705","Robertson, James","FALSE","FALSE","FALSE"
"706","Dorati, Antal","TRUE","TRUE","FALSE"
"707","Malcomson, Ruth","TRUE","TRUE","FALSE"
"708","Grell, Paul R.","FALSE","FALSE","FALSE"
"709","Fenby, Eric","TRUE","TRUE","FALSE"
"710","Albert, Eddie","TRUE","TRUE","FALSE"
"711","Gustaf Adolf, Duke of Västerbotten","TRUE","TRUE","FALSE"
"712","Paquet, Félix","FALSE","FALSE","FALSE"
"713","Boileau, Pierre","TRUE","TRUE","FALSE"
"714","Wilhelmi, Heinrich","TRUE","TRUE","FALSE"
"715","Rado, Richard","TRUE","TRUE","FALSE"
"716","Astor, Mary","TRUE","TRUE","FALSE"
"717","Vilar, Pierre","TRUE","TRUE","FALSE"
"718","Weil, André","TRUE","TRUE","FALSE"
"719","Magdaleno, Mauricio","TRUE","TRUE","FALSE"
"720","Schlüter, Herbert","TRUE","TRUE","FALSE"
"721","Prokosch, Frederic","TRUE","TRUE","FALSE"
"722","Bucerius, Gerd","TRUE","TRUE","FALSE"
"723","Wolke, Rudolf","TRUE","TRUE","FALSE"
"724","Lieck, Walter","TRUE","TRUE","FALSE"
"725","Gough, Melvin N.","FALSE","FALSE","FALSE"
"726","Stoppa, Paolo","TRUE","TRUE","FALSE"
"727","Epema, Tjeerd","TRUE","FALSE","FALSE"
"728","Guerlain, Jean-Jacques","FALSE","FALSE","FALSE"
"729","Sultan, Grete","TRUE","TRUE","FALSE"
"730","Dieudonné, Jean","TRUE","TRUE","FALSE"
"731","Corona del Rosal, Alfonso","TRUE","FALSE","FALSE"
"732","Bethe, Hans","TRUE","TRUE","FALSE"
"733","Audry, Colette","TRUE","TRUE","FALSE"
"734","Bargreen, Howard S.","TRUE","TRUE","FALSE"
"735","Johnson, Philip","TRUE","TRUE","FALSE"
"736","Kasemann, Ernst","TRUE","TRUE","FALSE"
"737","Odets, Clifford","TRUE","TRUE","FALSE"
"738","Garff, Kendall D.","TRUE","TRUE","FALSE"
"739","Duchesne, Roger","TRUE","TRUE","FALSE"
"740","Walder, Francis","TRUE","TRUE","FALSE"
"741","Anrich, Ernst","TRUE","FALSE","FALSE"
"742","Mathilde, Archduchess of Austria","FALSE","FALSE","FALSE"
"743","Shires, Art","TRUE","TRUE","FALSE"
"744","Franz Josef II, Prince of Liechtenstein","TRUE","TRUE","FALSE"
"745","Carné, Marcel","TRUE","TRUE","FALSE"
"746","Bleustein, Marcel","FALSE","FALSE","FALSE"
"747","Lepper, Robert","TRUE","FALSE","FALSE"
"748","Sachs, Maurice","TRUE","TRUE","FALSE"
"749","Dréville, Jean","TRUE","TRUE","FALSE"
"750","Reynolds, Donald W.","TRUE","TRUE","FALSE"
"751","Duncan, Dierdre","TRUE","FALSE","FALSE"
"752","Bülow-Hansen, Aadel","TRUE","TRUE","FALSE"
"753","John, Alma Vessells","TRUE","TRUE","FALSE"
"754","Barrett, Dick","TRUE","TRUE","FALSE"
"755","Mireille","FALSE","FALSE","FALSE"
"756","Stewart, John Innes MacKintosh","TRUE","TRUE","FALSE"
"757","Myers, Wilson","TRUE","TRUE","FALSE"
"758","Holt, Evelyn","TRUE","TRUE","FALSE"
"759","Gaynor, Janet","TRUE","TRUE","FALSE"
"760","Taruffi, Piero","TRUE","TRUE","FALSE"
"761","Wanderwell, Aloha","TRUE","TRUE","FALSE"
"762","Bull, Brynjulf","TRUE","TRUE","FALSE"
"763","Ligny, Valentine","TRUE","FALSE","FALSE"
"764","Carnera, Primo","TRUE","TRUE","FALSE"
"765","Danelius, Ditmar","TRUE","TRUE","FALSE"
"766","Süskind, Walter","TRUE","TRUE","FALSE"
"767","Farina, Nino","TRUE","TRUE","FALSE"
"768","Steiner, Sigfried","FALSE","FALSE","FALSE"
"769","Massard, Georges","TRUE","TRUE","FALSE"
"770","Hellberg, Ruth","TRUE","TRUE","FALSE"
"771","Pourchet, Maurice","FALSE","FALSE","FALSE"
"772","Trevelyan, George","TRUE","TRUE","FALSE"
"773","Leray, Jean","TRUE","TRUE","FALSE"
"774","Strange, Alan","TRUE","TRUE","FALSE"
"775","Sieronski, Herbert","TRUE","FALSE","FALSE"
"776","Georg Donatus, Hereditary Grand Duke of Hesse","TRUE","TRUE","FALSE"
"777","Romano, Lalla","TRUE","TRUE","FALSE"
"778","Homicide 1181","FALSE","FALSE","FALSE"
"779","Schwennicke, Carl-Hubert","TRUE","TRUE","FALSE"
"780","Soldati, Mario","TRUE","TRUE","FALSE"
"781","Guiteras, Antonio","TRUE","TRUE","FALSE"
"782","Naurois, René de","TRUE","TRUE","FALSE"
"783","O'Gorman, Edmundo","TRUE","TRUE","FALSE"
"784","Cidor-Citroën, Ruth","TRUE","FALSE","FALSE"
"785","Capriles, Miguel de","TRUE","TRUE","FALSE"
"786","Carr, John Dickson","TRUE","TRUE","FALSE"
"787","Cartan, Jean","TRUE","TRUE","FALSE"
"788","Daninos, Jean","TRUE","TRUE","FALSE"
"789","Poulain, Michel-Marie","TRUE","FALSE","FALSE"
"790","Irvine, S. Rodman","TRUE","TRUE","FALSE"
"791","Piet, Tony","TRUE","TRUE","FALSE"
"792","Myers, C. Stowe","TRUE","TRUE","FALSE"
"793","Peterson, Esther","TRUE","TRUE","FALSE"
"794","Ladoumegue, Jules","TRUE","TRUE","FALSE"
"795","Carroll, Wallace","TRUE","TRUE","FALSE"
"796","Walker, John","TRUE","TRUE","FALSE"
"797","Evans, George Bird","TRUE","TRUE","FALSE"
"798","Debonnaires, Jacques","FALSE","FALSE","FALSE"
"799","Smith, Eldred G.","TRUE","TRUE","FALSE"
"800","Leroux-Robert, Jean","FALSE","FALSE","FALSE"
"801","Cassiers, Georges","FALSE","FALSE","FALSE"
"802","Renno, Georg","TRUE","TRUE","FALSE"
"803","Blanco, Enrique","FALSE","FALSE","FALSE"
"804","Leistenschneider, Paul","FALSE","FALSE","FALSE"
"805","Kaspersen, Gunnar","TRUE","TRUE","FALSE"
"806","Corrigan, Douglas","TRUE","TRUE","FALSE"
"807","Andrex","FALSE","FALSE","FALSE"
"808","Giesen, Charlotte","TRUE","TRUE","FALSE"
"809","Lejeune, Michel","TRUE","TRUE","FALSE"
"810","Patrick, James","FALSE","FALSE","FALSE"
"811","Bender, Hans","TRUE","TRUE","FALSE"
"812","Taylor, Samuel W.","TRUE","TRUE","FALSE"
"813","Magnus, Wilhelm","TRUE","TRUE","FALSE"
"814","Bowden, Harry","TRUE","FALSE","FALSE"
"815","Dade, Frances","TRUE","TRUE","FALSE"
"816","Langlais, Jean","TRUE","TRUE","FALSE"
"817","Atterbury, Malcolm","TRUE","TRUE","FALSE"
"818","Willman, Tony","TRUE","TRUE","FALSE"
"819","Poher, Henriette","FALSE","FALSE","FALSE"
"820","Andrés Zamora, Teresa","TRUE","FALSE","FALSE"
"821","Chaudon, Léon","FALSE","FALSE","FALSE"
"822","Jacobsen, Rolf","FALSE","FALSE","FALSE"
"823","Tunberg, Karl","TRUE","FALSE","FALSE"
"824","Wellesley-Cole, Robert","TRUE","TRUE","FALSE"
"825","Schwerkolt, Günther","TRUE","TRUE","FALSE"
"826","Brink, Charles","TRUE","TRUE","FALSE"
"827","Cusey, Roberte","TRUE","FALSE","FALSE"
"828","Scherer, Jay Victor","FALSE","FALSE","FALSE"
"829","MacLennan, Hugh","TRUE","TRUE","FALSE"
"830","Greve, Jan","TRUE","FALSE","FALSE"
"831","Santos, Lucia dos","TRUE","TRUE","FALSE"
"832","Schlag, Oskar Rudolf","TRUE","TRUE","FALSE"
"833","Eng, Hans","TRUE","TRUE","FALSE"
"834","Grégoire, Marcel","TRUE","TRUE","FALSE"
"835","Harline, Leigh","TRUE","TRUE","FALSE"
"836","Kemp, Ray","TRUE","TRUE","FALSE"
"837","Lévy, Pierre","TRUE","FALSE","FALSE"
"838","Douglas, Paul","TRUE","FALSE","FALSE"
"839","Wong Howe, Sanora","TRUE","TRUE","FALSE"
"840","Figueroa, Gabriel","TRUE","TRUE","FALSE"
"841","de Vries, Theun","TRUE","TRUE","FALSE"
"842","Johnson, Arne","TRUE","TRUE","FALSE"
"843","Rhoads, Jonathan","TRUE","TRUE","FALSE"
"844","Orth, Franklin","TRUE","TRUE","FALSE"
"845","Hepburn, Katharine","TRUE","TRUE","FALSE"
"846","Du Maurier, Daphne","TRUE","TRUE","FALSE"
"847","Winger, Carsten","TRUE","TRUE","FALSE"
"848","Orieux, Jean","TRUE","TRUE","FALSE"
"849","Adler, Hella","FALSE","FALSE","FALSE"
"850","Stewart, James G.","TRUE","TRUE","FALSE"
"851","Olivier, Laurence","TRUE","TRUE","FALSE"
"852","Hergé","TRUE","TRUE","FALSE"
"853","Maury, Jean-Marie","TRUE","FALSE","FALSE"
"854","Kristiansen, Kristian","TRUE","TRUE","FALSE"
"855","Hampton, John","TRUE","TRUE","FALSE"
"856","Molino, Lucien","FALSE","FALSE","FALSE"
"857","Bernard, Jean","FALSE","FALSE","FALSE"
"858","Delubac, Jacqueline","TRUE","FALSE","FALSE"
"859","Reichardt, Maybelle","TRUE","TRUE","FALSE"
"860","Rouart, Augustin","TRUE","FALSE","FALSE"
"861","Carli, Laura","TRUE","TRUE","FALSE"
"862","Tillion, Gemaine","TRUE","TRUE","FALSE"
"863","Jones, Fenton","TRUE","TRUE","FALSE"
"864","Bernadotte, Sigvard","TRUE","TRUE","FALSE"
"865","Kuri, Emile","TRUE","TRUE","FALSE"
"866","Mellon, Paul","TRUE","TRUE","FALSE"
"867","Char, René","TRUE","TRUE","FALSE"
"868","Klinger, Paul","TRUE","TRUE","FALSE"
"869","Cloche, Maurice","TRUE","TRUE","FALSE"
"870","Rockefeller, Mary","TRUE","TRUE","FALSE"
"871","Schwab, Astrid","TRUE","TRUE","FALSE"
"872","McIntire, John","TRUE","TRUE","FALSE"
"873","Victor, Paul-Emile","TRUE","TRUE","FALSE"
"874","Novarina, Maurice","TRUE","TRUE","FALSE"
"875","Bull, Odd","TRUE","TRUE","FALSE"
"876","Tucker, Lorenzo","TRUE","TRUE","FALSE"
"877","Cascarella, Joe","TRUE","TRUE","FALSE"
"878","Becker, Wilhelm","FALSE","FALSE","FALSE"
"879","Carr, Thomas","TRUE","TRUE","FALSE"
"880","Kahlo, Frida","TRUE","TRUE","FALSE"
"881","Romney, George W.","TRUE","TRUE","FALSE"
"882","Annabella","TRUE","TRUE","FALSE"
"883","Matray, Maria","TRUE","TRUE","FALSE"
"884","Rico, Mona","TRUE","TRUE","FALSE"
"885","Cunningham, Harry","FALSE","FALSE","FALSE"
"886","Hendrickx, Raoul","FALSE","FALSE","FALSE"
"887","Belli, Melvin","TRUE","TRUE","FALSE"
"888","Bar-Adon, Dorothy","TRUE","TRUE","FALSE"
"889","Guillevic, Eugene","TRUE","TRUE","FALSE"
"890","Logie, Louis","FALSE","FALSE","FALSE"
"891","Torga, Miguel","TRUE","TRUE","FALSE"
"892","Bentley, Gladys","TRUE","TRUE","FALSE"
"893","Plath, Oreste","TRUE","TRUE","FALSE"
"894","Bernard, Jean","FALSE","FALSE","FALSE"
"895","Peyrefitte, Roger","TRUE","TRUE","FALSE"
"896","Phillips, Alexander M.","TRUE","FALSE","FALSE"
"897","Shields, William D.","TRUE","TRUE","FALSE"
"898","Sinkov, Abe","TRUE","TRUE","FALSE"
"899","Bonnefous, Édouard","TRUE","FALSE","FALSE"
"900","Rupert Cambridge, Viscount Trematon","TRUE","TRUE","FALSE"
"901","Glasser, Georges","TRUE","TRUE","FALSE"
"902","Lanin, Lester","TRUE","TRUE","FALSE"
"903","Loper, Don","TRUE","TRUE","FALSE"
"904","Storck, Henri","TRUE","TRUE","FALSE"
"905","Mousnier, Roland","TRUE","TRUE","FALSE"
"906","Aerts, Jean","TRUE","TRUE","FALSE"
"907","Grønvold, Odd","TRUE","TRUE","FALSE"
"908","Edel, Leon","TRUE","TRUE","FALSE"
"909","Brown, Cecil","TRUE","TRUE","FALSE"
"910","Aury, Dominique","TRUE","TRUE","FALSE"
"911","Slater, Ben G.","TRUE","FALSE","FALSE"
"912","Hujer, Flower","TRUE","TRUE","FALSE"
"913","Gording, Elisabeth","TRUE","TRUE","FALSE"
"914","Louis, Jean","TRUE","TRUE","FALSE"
"915","Gabilondo Soler, Francisco","TRUE","TRUE","FALSE"
"916","Ingebretsen, Trygve","TRUE","TRUE","FALSE"
"917","Rolf, Tutta","TRUE","TRUE","FALSE"
"918","Adlon, Louis Jr.","TRUE","TRUE","FALSE"
"919","Tati, Jacques","TRUE","TRUE","FALSE"
"920","Hodel, George","TRUE","TRUE","FALSE"
"921","Jones, Allan","TRUE","TRUE","FALSE"
"922","Marriott, Alice","TRUE","TRUE","FALSE"
"923","Baglini, Nello","TRUE","TRUE","FALSE"
"924","Hurd, Henriette Wyeth","TRUE","TRUE","FALSE"
"925","Rød, Kolbjørn","TRUE","TRUE","FALSE"
"926","Montgomery, Douglass","TRUE","TRUE","FALSE"
"927","Peruchetti, Giuseppe","TRUE","TRUE","FALSE"
"928","Aron, Émile","TRUE","TRUE","FALSE"
"929","Grégoire, Pierre","TRUE","TRUE","FALSE"
"930","Arrupe, Pedro","TRUE","TRUE","FALSE"
"931","Meredith, Burgess","TRUE","TRUE","FALSE"
"932","Clark, Les","TRUE","TRUE","FALSE"
"933","Bohrod, Harry Aaron","FALSE","FALSE","FALSE"
"934","Maar, Dora","TRUE","TRUE","FALSE"
"935","Moravia, Alberto","TRUE","TRUE","FALSE"
"936","Occhialini, Giuseppe","TRUE","TRUE","FALSE"
"937","Bobath, Berta","TRUE","TRUE","FALSE"
"938","Laurent, Lucien","TRUE","TRUE","FALSE"
"939","Egede-Nissen, Stig","TRUE","TRUE","FALSE"
"940","Galvano, Albino","FALSE","FALSE","FALSE"
"941","Fry, Christopher","TRUE","TRUE","FALSE"
"942","Holland, Bill","TRUE","TRUE","FALSE"
"943","Gattinoni, Fernanda","FALSE","FALSE","FALSE"
"944","Hodes, Horace","TRUE","TRUE","FALSE"
"945","Haentzschel, Georg","TRUE","TRUE","FALSE"
"946","Stone, I. F.","TRUE","TRUE","FALSE"
"947","Cruickshank, Andrew","TRUE","TRUE","FALSE"
