Index	Name	BirthYear	DescriptionText
3484	Gustavo Alatriste	1922	
3485	Dave Strack	1923	
3486	John Magee	1923	
3487	Manuel Real	1924	
3488	Geraldine Stutz	1924	
3489	Knut Berg	1925	
3490	Arne Christiansen	1926	
3491	Ed Koffenberger	1926	
3492	Murray Wall	1926	
3493	James E. Akins	1926	
3494	Dick Rozek	1927	
3495	Tom Fleming	1927	
3496	Conte Candoli	1927	
3497	Kathryn Vonderau	1927	
3498	Carlton Elliott	1927	
3499	Paul Unruh	1928	
3500	Bill Svoboda	1928	
3501	Mario Brescia Cafferata	1929	
3502	Ron Samford	1930	
3503	Wallace Sampson	1930	
3504	Ed Joyce	1932	
3505	Michael Pertschuk	1933	
3506	Marvin Schick	1934	
3507	Jim Kincaid	1934	
3508	Norman Powell	1934	
3509	Buddy Humphrey	1935	
3510	Timothy Brown	1937	
3511	Jeanne Little	1938	
3512	Paul Westphal	1950	
3513	Roger Forsythe	1955	
3514	Frank Attkisson	1955	
3515	Linda Kay Manns	1965	
3516	Muriel Degauque	1967	
3517	Omar Mateen	1986	
3518	Karl Beurlen	1901	
3519	Emmy Damerius-Koenen	1903	
3520	Madeleine Christie	1904	
3521	Paul Thieme	1905	
3522	Robert Couturier	1905	
3523	Boleslaw Barlog	1906	
3524	Israel Krupp	1908	
3525	William Edward Hanford	1908	
3526	Angus Cameron	1908	
3527	Bernard P. Brockbank	1909	
3528	Lupita Tovar	1910	
3529	Robert McBride	1911	
3530	Marcelo ChÃ¡vez	1911	
3531	LÃ©o Marjane	1912	
3532	Madeleine Sologne	1912	
3533	Elvira RÃ­os	1913	
3534	Arvid Storsveen	1915	
3535	Robert Cornthwaite	1917	
3536	Johnny Sain	1917	
3537	Jane Bryan	1918	
3538	David R. Kingsley	1918	
3539	August P. Mardesich	1920	
3540	Sergio Livingstone	1920	
3541	Edward B. Singleton	1920	
3542	Turney W. Leonard	1921	
3543	Robert Rockwell	1921	
3544	Ed Updegraff	1922	
3545	Shirley Ardell Mason	1923	
3546	Pete Candoli	1923	
3547	Dave Robbins	1923	
3548	Earl N. McArthur	1925	
3549	Odd Ãstbye	1925	
3550	SJ Stovall	1925	
3551	Elio Pandolfi	1926	
3552	Harold Wertz	1927	
3553	Charlie Gorin	1928	
3554	Joe Ethridge	1928	
3555	Buzz Dozier	1928	
3556	Paolo Poli	1929	
3557	Billy Muffett	1930	
3558	Fredrik Fasting Torgersen	1934	
3559	Jack Behrens	1935	
3560	Gustav Heiberg Simonsen	1935	
3561	Fred Bongusto	1935	
3562	Stein Mehren	1935	
3563	Colin R. McMillan	1935	
3564	Pietro Spada	1935	
3565	Claude Brasseur	1936	
3566	Simon Eine	1936	
3567	Larry Zox	1937	
3568	Bob Schul	1937	
3569	Bill Alsup	1938	
3570	Kari Vogt	1939	
3571	Gianni Cavina	1940	
3572	Indus Arthur	1941	
3573	Celly Campello	1942	
3574	Jean-Marie Demange	1943	
3575	Don Grady	1944	
3576	SÃ©rgio Guerra	1947	
3577	Pierre Rapsat	1948	
3578	Nikki Sudden	1956	
3579	Kaat Tilley	1959	
3580	Little Jimmy King	1964	
3581	Savannah	1970	
3582	Chris Duncan	1981	
3583	Kees Verwey	1900	
3584	Paul Ivano	1900	
3585	Helen Gahagen Douglas	1900	
3586	Suzanne Wurtz	1900	
3587	Bill Holland	1907	
3588	Archie Jackson	1909	
3589	Harry Gumbert	1909	
3590	Lloyd M. Mustin	1911	
3591	John McCarten	1911	
3592	Magli Elster	1912	
3593	Gerald Ford	1913	
3594	Scott Armstrong	1913	
3595	Tom Morel	1915	
3596	Dave McCoy	1915	
3597	James K. Johnson	1916	
3598	Leon Day	1916	
3599	Burton E. Grossman	1918	
3600	Tor Tank-Nielsen	1918	
3601	Charles F. Bowman	1919	
3602	Oscar F. Perdomo	1919	
3603	Margie Stewart	1919	
3604	Mike Douglas	1920	
3605	Jennifer Holt	1920	
3606	John Bromfield	1922	
3607	Preben Munthe	1922	
3608	Lon McCallister	1923	
3609	Thomas Tackaberry	1923	
3610	Ruth Leuwerik	1924	
3611	Ed Stevens	1925	
3612	Richard Vande Hoef	1925	
3613	Marcel Bluwal	1925	
3614	Martha Joy Gottfried	1925	
3615	Wayne Townsend	1926	
3616	Naomi Meier	1926	
3617	Tom Riley	1929	
3618	John Broujos	1929	
3619	Marcia Hafif	1929	
3620	Billy Waugh	1929	
3621	Elena Gianini Belotti	1929	
3622	Bert Clark	1930	
3623	Jerry Oliver	1930	
3624	Sergio Sebastiani	1931	
3625	William Lockhart Garwood	1931	
3626	Roger Piantoni	1931	
3627	Roger Boutry	1932	
3628	Joy Corning	1932	
3629	Roger Perry	1933	
3630	Jimmie Rodgers	1933	
3631	Barbara Hillyer	1934	
3632	Suzanne Stiver Lie	1934	
3633	Thomas J. O'Brien	1935	
3634	Jack Starrett	1936	
3635	Tony Carrillo	1936	
3636	Jim Otto	1938	
3637	Herschell Turner	1938	
3638	John Gregory	1938	
3639	Jack Hamilton	1938	
3640	Phillip Isenberg	1939	
3641	Roger Kirby	1939	
3642	Anna Maria TatÃ²	1940	
3643	Philip H. Hayes	1940	
3644	Karyn Kupcinet	1941	
3645	Svein Longva	1943	
3646	Rosemary Catacalos	1944	
3647	John Zook	1947	
3648	Linda Cook	1948	
3649	Tom Underwood	1953	
3650	Gordon McMaster	1960	
3651	Kent L. Wakeford	1928	
3652	Leif Juster	1910	
3653	Doug Russell	1911	
3654	James John Hogan	1911	
3655	P. G. Lim	1915	
3656	Robert Henrion	1915	
3657	Jan Wiley	1916	
3658	Jacques Baratier	1918	
3659	Charles Banks Wilson	1918	
3660	Charles J. Pilliod	1918	
3661	Bulldog Turner	1919	
3662	Harry Taylor	1919	
3663	Pierre JonquÃ¨res d'Oriola	1920	
3664	Guinn Smith	1920	
3665	Mosse JÃ¸rgensen	1921	
3666	Warren Stute	1921	
3667	Ernie Derr	1921	
3668	Clint Hartung	1922	
3669	Dorothy Harrell	1924	
3670	Kay E. Kuter	1925	
3671	Craig Dixon	1926	
3672	Sue Casey	1926	
3673	Knut T. GiÃ¦ver	1926	
3674	Heinz Baumann	1928	
3675	Robert D. Fulton	1929	
3676	Don January	1929	
3677	Jean Gandois	1930	
3678	Christiane Collange	1930	
3679	Billy Jack Saucier	1931	
3680	Dick Fugler	1931	
3681	Ghislain de Diesbach	1931	
3682	Charles G. Abrell	1931	
3683	Bill Lucky	1931	
3684	Janet Rumsey	1931	
3685	Gene Fraise	1932	
3686	Jack Schwartzman	1932	
3687	Arthur Neu	1933	
3688	Doyle Nix	1933	
3689	Marina Cicogna	1934	
3690	AndrÃ© Boniface	1934	
3691	Alan F. Wilt	1937	
3692	L. Dennis Smith	1938	
3693	Frank McKinney	1938	
3694	Dudu	1939	
3695	Iain Mills	1940	
3696	Vera Tschechowa	1940	
3697	Roman Gabriel	1940	
3698	Bill Tobin	1941	
3699	Bob Wade	1943	
3700	Philippe Bodson	1944	
3701	Larry Howard	1945	
3702	Harmon Wray	1946	
3703	Charlie Hickcox	1947	
3704	Franco Gasparri	1948	
3705	Tim Belcher	1961	
3706	Miguel Miranda	1966	
3707	Michel Breistroff	1971	
3708	Gianna Pederzini	1900	
3709	Lily Bouwmeester	1901	
3710	Fernando Pessa	1902	
3711	John Walker	1906	
3712	M. J. Frankovich	1909	
3713	Joseph Kahahawai	1909	
3714	Clifford Battles	1910	
3715	Ole Jacob Malm	1910	
3716	RenÃ©e Simonot	1911	
3717	Alice Jackson Stuart	1913	
3718	Raymond Clyne McNichols	1914	
3719	Bill Bevens	1916	
3720	Peggy Ahern	1917	
3721	BÃ¸rre Falkum-Hansen	1919	
3722	Pierce McKennon	1919	
3723	Duke Iversen	1920	
3724	Gianrico Tedeschi	1920	
3725	Byron Palmer	1920	
3726	Ernie Royal	1921	
3727	Otto Grieg Tidemand	1921	
3728	Harold Keller	1921	
3729	Tommy Farrell	1921	
3730	Hoot Gibson	1921	
3731	Dorothy Morris	1922	
3732	Hank Foldberg	1923	
3733	Piem	1923	
3734	Chuck Zink	1925	
3735	Tom Vandergriff	1926	
3736	Med Flory	1926	
3737	Rito Romero	1927	
3738	Grethe Werner	1928	
3739	Tor Arneberg	1928	
3740	Jean-Charles Thomas	1929	
3741	RenÃ© Teulade	1931	
3742	Dabney Coleman	1932	
3743	Ferd Burket	1933	
3744	Wes Whitead	1933	
3745	Don Kent	1933	
3746	Carlos CÃ¡mara	1934	
3747	Earline S. Rogers	1934	
3748	Bill Groman	1936	
3749	Juca Chaves	1938	
3750	Ron Greene	1938	
3751	Michael Rudman	1939	
3752	Aldo Andretti	1940	
3753	Lorella De Luca	1940	
3754	Rildo	1942	
3755	Dick Drago	1945	
3756	Barbara Blida	1949	
3757	Sergio Barreda	1951	
3758	Aline Nistad	1954	
3759	Ciro Pessoa	1957	
3760	Randy Gardner	1958	
3761	Eivind RÃ¸lles	1959	
3762	Thierry Claveyrolat	1959	
3763	David West	1964	
3764	Glenallen Hill	1965	
3765	Harvey Stephens	1901	
3766	Nunzio Filogamo	1902	
3767	Eduard Franz	1902	
3768	Walter Richter	1905	
3769	Cat Thompson	1906	
3770	Maurice Sachs	1906	
3771	Lorenzo Tucker	1907	
3772	Harry Danning	1911	
3773	Herbert Choy	1916	
3774	Silvestre S. Herrera	1917	
3775	FranÃ§ois de Grossouvre	1918	
3776	Jay Stewart	1918	
3777	Gerhard Knoop	1920	
3778	Harry J. Middleton	1921	
3779	William Chapman	1923	
3780	Donald B. Easum	1923	
3781	Buzz Miller	1923	
3782	Jimmy Doyle	1924	
3783	Roy BjÃ¸rnstad	1925	
3784	FranÃ§ois Perigot	1926	
3785	Paul Barry	1926	
3786	Ralph Ahn	1926	
3787	Bob McChesney	1926	
3788	Andreas Arntzen	1928	
3789	Bud McFadin	1928	
3790	BjÃ¸rn Sand	1928	
3791	June Preston	1928	
3792	Ernie Cheatham	1929	
3793	Darwood Kaye	1929	
3794	AndrÃ© Lajoinie	1929	
3795	Daniel Cauchy	1930	
3796	John Powless	1932	
3797	Al McCoy	1933	
3798	Frank D. White	1933	
3799	AntÃ´nio Celso Queiroz	1933	
3800	Frans Widerberg	1934	
3801	Leif Frode Onarheim	1934	
3802	Jacques Brunhes	1934	
3803	Tore Bernitz Pedersen	1935	
3804	Yvon Douis	1935	
3805	Tom Holmes	1935	
3806	Thomas Stephens	1935	
3807	Nick Mantis	1935	
3808	Giuliana Calandra	1936	
3809	Guy Camberabero	1936	
3810	Charles Sims	1937	
3811	Danny Gaither	1938	
3812	Michael Stephen Kanne	1938	
3813	Chet Allen	1939	
3814	Jerold A. Edmondson	1941	
3815	Marty Amsler	1942	
3816	Miguel Blesa	1947	
3817	Luis Repetto	1953	
3818	Lam Jones	1958	
3819	Vicki Cruse	1967	
3820	Agostino Richelmy	1900	
3821	Barney Berlinger	1908	
3822	Charles Pozzi	1909	
3823	Paul Shannon	1909	
3824	Knut Bergsland	1914	
3825	Caterina Boratto	1915	
3826	Ford Garrison	1915	
3827	Carter L. Burgess	1916	
3828	Ilie OanÄ	1918	
3829	K. T. Stevens	1919	
3830	Raymond Meunier	1920	
3831	MichÃ¨le Morgan	1920	
3832	Roger Lhermitte	1920	
3833	Virginia B. MacDonald	1920	
3834	Stan Mauldin	1920	
3835	Dot Wilkinson	1921	
3836	Edith Ranum	1922	
3837	Roger Lebranchu	1922	
3838	Trond Eliassen	1922	
3839	Dale O. Thomas	1923	
3840	Bob Prewitt	1924	
3841	Bob Herron	1924	
3842	Dee Fondy	1924	
3843	Jane Nigh	1925	
3844	Svend Wad	1928	
3845	Jacques Sereys	1928	
3846	Per Rollum	1928	
3847	Billy Cross	1929	
3848	Bob Gain	1929	
3849	Tone Groven Holmboe	1930	
3850	Jean Bobet	1930	
3851	Jean-Claude Fasquelle	1930	
3852	Eva Seeberg	1931	
3853	Dennis Crosby	1934	
3854	Jimmy Harris	1934	
3855	Dan Johnston	1938	
3856	Dean Borg	1938	
3857	Dick Dearden	1938	
3858	Paul Sauvage	1939	
3859	Fritz Huitfeldt	1939	
3860	Marlin McKeever	1940	
3861	Maurizio Merli	1940	
3862	Steve Spray	1940	
3863	Rex Mirich	1941	
3864	IberÃª Ferreira	1944	
3865	Lewis MacAdams	1944	
3866	J. J. Lionel	1947	
3867	Marc Porel	1949	
3868	Tommy Hoehn	1954	
3869	Rudy Dhaenens	1961	
3870	Ed Vosberg	1961	
3871	Nicholas Hughes	1962	
3872	Baskerville Holmes	1964	
3873	Craig Shergold	1979	
3874	Miguel Mena	1986	
3875	IrÃ¨ne Tunc	1934	
3876	Franz-Josef Wuermeling	1900	
3877	Simone Mareuil	1903	
3878	Astrid Schwab	1907	
3879	Andrea Heinemann Simon	1909	
3880	Jimmie DeShong	1909	
3881	Daniel J. Terra	1911	
3882	Jacob DeShazer	1912	
3883	H. Verlan Andersen	1914	
3884	Ernst SchrÃ¶der	1915	
3885	Glenn McQuillen	1915	
3886	Emilia Ortiz	1917	
3887	Forddy Anderson	1919	
3888	Dorothy Howell Rodham	1919	
3889	Tom Blohm	1920	
3890	Glenn Dobbs	1920	
3891	Rolf Kirkvaag	1920	
3892	Willy Andresen	1921	
3893	Jean Ankeney	1922	
3894	Einar Riis	1922	
3895	Ruth Bradley Holmes	1924	
3896	Stella Rush	1925	
3897	John H. Geiger	1925	
3898	Dick Passwater	1926	
3899	Gloria Stavers	1927	
3900	Philip Hurlic	1927	
3901	Wayne Duke	1928	
3902	Quincy Armstrong	1928	
3903	Roger Jepsen	1928	
3904	Eugene Selznick	1930	
3905	Herschel Forester	1931	
3906	Gilbert Ford	1931	
3907	Ãtienne PÃ©rier	1931	
3908	Jon Lindbergh	1932	
3909	Bob Armstrong	1932	
3910	Bob Kaliban	1933	
3911	Janet Banzet	1934	
3912	Jimmy Powell	1935	
3913	Jerry Sturm	1936	
3914	Mary Anne Marchino	1938	
3915	William Charles Lee	1938	
3916	Nicholas Lyell	1938	
3917	Tarcisio Burgnich	1939	
3918	Danielle Collobert	1940	
3919	Anne Hendricks Bass	1941	
3920	Jay Roberts	1942	
3921	Daniel Giraud	1946	
3922	Lerrin LaGrow	1948	
3923	Christine McHorse	1948	
3924	JosÃ© Casanova	1964	
3925	Steve Trapilo	1964	
3926	Mitch Frerotte	1965	
3927	C. C. van Asch van Wijck	1900	
3928	Nic SchiÃ¸ll	1901	
3929	Germaine Berton	1902	
3930	Fernand Oubradous	1903	
3931	FranÃ§ois Marty	1904	
3932	George Bird Evans	1906	
3933	Odd Bull	1907	
3934	Sargent Kahanamoku	1910	
3935	Alpha L. Bowser	1910	
3936	Robert Frank Borkenstein	1912	
3937	Wayne Morris	1914	
3938	Johnny Humphries	1915	
3939	Clifford M. Hardin	1915	
3940	Antonia JimÃ©nez Trava	1917	
3941	Marcel Albert	1917	
3942	Karsten Konow	1918	
3943	Fay McKenzie	1918	
3944	Ed Hanyzewski	1920	
3945	Jean Robic	1921	
3946	Thomas Morrow Reavley	1921	
3947	Frank Weylert	1921	
3948	Matt Batts	1921	
3949	Harry Spear	1921	
3950	Milt Schoon	1922	
3951	Paul Weeden	1923	
3952	Rolf von Sydow	1924	
3953	Frank MartÃ­nez	1924	
3954	Fess Parker	1924	
3955	Dave Broadfoot	1925	
3956	Maurice LemaÃ®tre	1926	
3957	Anne St. Marie	1926	
3958	Hal Fryar	1927	
3959	Julian Spence	1929	
3960	George Ancona	1929	
3961	Reid Buckley	1930	
3962	Russell H. Dilday	1930	
3963	Jim Dickey	1933	
3964	Clark R. Rasmussen	1934	
3965	Tom Flanigan	1934	
3966	Leif Terje LÃ¸ddesÃ¸l	1935	
3967	Bumper Tormohlen	1937	
3968	Jim Houston	1937	
3969	Francis Mer	1939	
3970	Jim Bertelsen	1950	
3971	Wade Wilson	1959	
3972	Freddy Ternero	1959	
3973	Phil Lombardi	1963	
3974	Hernando Guerra-GarcÃ­a	1963	
3975	Marta Abba	1900	
3976	William E. Jenner	1908	
3977	Walter H. Tyler	1909	
3978	Pierre Joubert	1910	
3979	JosÃ© ElÃ­as Moreno	1910	
3980	Norman Chaney	1914	
3981	Dizzy Trout	1915	
3982	Keith Barr McCutcheon	1915	
3983	Bill Carey	1916	
3984	RenÃ© Bihel	1916	
3985	Guy Cudell	1917	
3986	Elli Parvo	1917	
3987	David Street	1917	
3988	Fred G. Pollard	1918	
3989	Richard Emory	1919	
3990	Ann Ayars	1919	
3991	Billy McCann	1919	
3992	Eddie Bockman	1920	
3993	Alfred Ahner	1921	
3994	Walt Schlinkman	1922	
3995	Sam Match	1923	
3996	Edmond Kiraz	1923	
3997	Bill Chambers	1923	
3998	Jack Parkinson	1924	
3999	Leslie Irvin	1924	
4000	Delwin Jones	1924	
4001	Lynn M. Hilton	1924	
4002	Simone SÃ©gouin	1925	
4003	Mary Kay Stearns	1925	
4004	Dick Cole	1926	
4005	Bowen Stassforth	1926	
4006	Eberhard von Brauchitsch	1926	
4007	Remo Belli	1927	
4008	Helen Kleberg Groves	1927	
4009	Jack Boynton	1928	
4010	Robert Cohen	1930	
4011	Claiborne Cary	1932	
4012	Nico Fidenco	1933	
4013	Robert Hale	1933	
4014	Sophie Daumier	1934	
4015	Ken Ploen	1935	
4016	John Howard Sanden	1935	
4017	Don Denkinger	1936	
4018	Martin Lauer	1937	
4019	Dennis Claridge	1941	
4020	Terry Teene	1942	
4021	Doug Domokos	1955	
4022	Minken Fosheim	1956	
4023	Brent Briscoe	1961	
4024	Tom Urbani	1968	
4025	Ermenegildo Florit	1901	
4026	Gustav Knuth	1901	
4027	Ernst FÃ¸yn	1904	
4028	Heinz Rein	1906	
4029	William D. Shields	1907	
4030	George Hodel	1907	
4031	Stig Egede-Nissen	1907	
4032	Ralph Bingham Cloward	1908	
4033	Teddy Stauffer	1909	
4034	Midget Wolgast	1909	
4035	Kenneth Rush	1910	
4036	Bruce Edwards	1911	
4037	James Alfred Perkins	1911	
4038	Carlos Droguett	1912	
4039	Gregorio Walerstein	1913	
4040	Dorothy Fay	1915	
4041	Cornelius Warmerdam	1915	
4042	Arne Semb-Johansson	1919	
4043	Frank Horton	1919	
4044	Finn Christensen	1920	
4045	Jeanne Brousse	1921	
4046	Wally Borrevik	1921	
4047	Jack Oxenrider	1922	
4048	Barbara Brooks Wallace	1922	
4049	Jean Porter	1922	
4050	Sam Houston Clinton	1923	
4051	Bob Dawson	1924	
4052	Dan Kuykendall	1924	
4053	Mary Simpson	1925	
4054	Bobbie Wygant	1926	
4055	James B. Adams	1926	
4056	Brandy Davis	1927	
4057	AntÃ³nio Ribeiro	1928	
4058	Mario Bergamaschi	1929	
4059	Bill Lienhard	1930	
4060	Jens Bugge	1930	
4061	Tony Trabert	1930	
4062	Harold Scheub	1931	
4063	Dick Tinkham	1932	
4064	Gary Colson	1934	
4065	Al Brenner	1947	
4066	Jean-Patrice Brosse	1950	
4067	Shelley Ackerman	1953	
4068	Clark Tippet	1954	
4069	Keith Drumright	1954	
4070	Tone Nyhagen	1963	
4071	David Andahl	1964	
4072	Sean Elliott	1968	
4073	Jeanne Aubert	1900	
4074	Erich Maschke	1900	
4075	Lotte Ulbricht	1903	
4076	Rip Engle	1906	
4077	Frederick L. Wieseman	1908	
4078	Paul Ogorzow	1912	
4079	Max ThÃ©ret	1913	
4080	Maurice Grimaud	1913	
4081	Brigham D. Madsen	1914	
4082	Jad Paul	1916	
4083	Bob Dille	1917	
4084	Guy Krohg	1917	
4085	Hal Gausman	1917	
4086	James Mallory	1918	
4087	Frank Robert	1918	
4088	Ross T. Dwyer	1919	
4089	Kathryn Grayson	1922	
4090	Raymond Sheline	1922	
4091	HÃ©ctor Mayagoitia DomÃ­nguez	1923	
4092	FranÃ§ois Chaumette	1923	
4093	Jack Lohrke	1924	
4094	Tod Davis	1924	
4095	Pete Mount	1925	
4096	Mike Connors	1925	
4097	Jean Bertho	1928	
4098	Hugh Stewart	1928	
4099	Ken Konz	1928	
4100	Bob Griffin	1929	
4101	Ron Negray	1930	
4102	Niclas Gulbrandsen	1930	
4103	Antonio GonzÃ¡lez Orozco	1933	
4104	Silvio Luiz	1934	
4105	Jack Reno	1935	
4106	Harry Lee Hudspeth	1935	
4107	Charlie Dierkop	1936	
4108	Randy Duncan	1937	
4109	Sally Kellerman	1937	
4110	Muriel Grossfeld	1940	
4111	Jean-Pierre Lux	1946	
4112	Zuzzurro	1946	
4113	Diane Linkletter	1948	
4114	Eva Dahr	1958	
4115	Ricky Tosso	1960	
4116	Alfredo Tomasini	1964	
4117	Tory Epps	1967	
4118	Fritz Feld	1900	
4119	Mary Kid	1901	
4120	Henry Winterfeld	1901	
4121	Alexander Imich	1903	
4122	Jacques Dumesnil	1903	
4123	RenÃ© Couzinet	1904	
4124	William Bakewell	1908	
4125	Walter Dobschinski	1908	
4126	Ada Madssen	1917	
4127	Clarice Taylor	1917	
4128	Bob Patrick	1917	
4129	Huelet Benner	1917	
4130	Dick Hogan	1917	
4131	James Copeland	1918	
4132	Gerald Leeman	1922	
4133	H. M. Darmstandler	1922	
4134	Damon Tassos	1923	
4135	Dick McKissack	1926	
4136	Noel Brown	1926	
4137	Don Strauch	1926	
4138	Charlotte Rae	1926	
4139	Darrell Hogan	1926	
4140	Herm Wehmeier	1927	
4141	Elmarie Wendel	1928	
4142	Georges Gilson	1929	
4143	Harry McPherson	1929	
4144	Ben Tompkins	1929	
4145	Al Pilarcik	1930	
4146	Alex Bravo	1930	
4147	Per Voigt	1931	
4148	Alexandre de Lur Saluces	1934	
4149	James Hedges	1938	
4150	Charlie Glotzbach	1938	
4151	David Nyhan	1940	
4152	Karl Kassulke	1941	
4153	Edemar Cid Ferreira	1943	
4154	Fred Carr	1946	
4155	Terry Joyce	1954	
4156	HervÃ© Laurent	1957	
4157	Jacques Simonet	1963	
4158	Aarthi Agarwal	1984	
4159	ElÃ­as Nandino	1900	
4160	Paul Frankeur	1905	
4161	Malcolm Atterbury	1907	
4162	Robert Foulk	1908	
4163	Fran Carlon	1913	
4164	Jimmy Quillen	1916	
4165	John Collias	1918	
4166	Johnnie Parsons	1918	
4167	Bill Reinhard	1922	
4168	Florence Birdwell	1924	
4169	Larry Crockett	1926	
4170	Don Gordon	1926	
4171	Michel SÃ©nÃ©chal	1927	
4172	Finn Backer	1927	
4173	Hal Faverty	1927	
4174	Bjarne Arentz	1928	
4175	Roger Hassenforder	1930	
4176	Barbara Lewis King	1930	
4177	Bill Bishop	1931	
4178	Ines Torelli	1931	
4179	Royce Womble	1931	
4180	Dick Atha	1931	
4181	Alan Cooke Kay	1932	
4182	John L. Said	1932	
4183	David William Crews	1933	
4184	Gilbert Chapron	1933	
4185	Ken Berry	1933	
4186	Alberto Varillas	1934	
4187	Don Lee	1934	
4188	Marian Mercer	1935	
4189	Jim Grelle	1936	
4190	Bill Faul	1940	
4191	Vera Komarkova	1942	
4192	Dan Snyder	1978	
4193	Gunnar HÃ¸st	1900	
4194	Ãmile Buisson	1902	
4195	Tor SkjÃ¸nsberg	1903	
4196	Robert Marichal	1904	
4197	Ludwig Rellstab	1904	
4198	Maurice Novarina	1907	
4199	Paul Guth	1910	
4200	Edith Skouras	1911	
4201	Simone Genevois	1912	
4202	Jewell Young	1913	
4203	Odd Ãyen	1914	
4204	Barbara Billingsley	1915	
4205	Mercedes Salisachs	1916	
4206	Wolf Kaiser	1916	
4207	Marian Bernaciak	1917	
4208	Al Gettel	1917	
4209	Bill Butland	1918	
4210	Jean-Pierre Gredy	1920	
4211	Charles S. Whitehouse	1921	
4212	Travis Ward	1922	
4213	Claude Frikart	1922	
4214	Nat Allbright	1923	
4215	Frederick Sontag	1924	
4216	Bonnie Nettles	1927	
4217	Bernard Bartzen	1927	
4218	Helon Blount	1929	
4219	Richard Dysart	1929	
4220	Fred Benners	1930	
4221	Philip Bosco	1930	
4222	Dick Szymanski	1932	
4223	Runa FÃ¸rde	1933	
4224	Tim Rathbone	1933	
4225	Buddy Turman	1933	
4226	McNeil Moore	1933	
4227	Sue Hardesty	1933	
4228	Pedro Cervantes	1933	
4229	Ron Clinkscale	1933	
4230	Neal Malicky	1934	
4231	Reidar Webster	1935	
4232	John Symank	1935	
4233	Hogan Wharton	1935	
4234	Ray Oyler	1937	
4235	Marion Game	1938	
4236	Richard Maloof	1940	
4237	Osmar Milito	1941	
4238	Ron Hassey	1953	
4239	Don Bramlett	1962	
4240	Ric Eaton	1962	
4241	John Wetteland	1966	
4242	Frederico Pisani	1974	
4243	Rose Repetto	1900	
4244	Marcel Bidot	1902	
4245	Hilde Radusch	1903	
4246	Herbert Lippschitz	1904	
4247	Simone Vaudry	1906	
4248	Ellisiv Steen	1908	
4249	Louis L. Merz	1908	
4250	Annie Ducaux	1908	
4251	Bernt Heiberg	1909	
4252	Torolf Elster	1911	
4253	Shiro Kashiwa	1912	
4254	Kent Ryan	1915	
4255	Eddie Rucinski	1916	
4256	Bernard Rapoport	1917	
4257	Lillian Luckey	1919	
4258	Harry Schell	1921	
4259	Mary Blagg Huey	1922	
4260	Howie Livingston	1922	
4261	John McGreevey	1922	
4262	Elisabeth Schweigaard Selmer	1923	
4263	Robert W. Tucker	1924	
4264	Clint Walker	1927	
4265	John Helwig	1927	
4266	Bill Sylvester	1928	
4267	Dan Foster	1930	
4268	Ray Semproch	1931	
4269	Billy Hooper	1931	
4270	Gene Schwinger	1932	
4271	Mimi Hines	1933	
4272	Jody McCrea	1934	
4273	Dalva Allen	1935	
4274	Ketil BÃ¸rde	1935	
4275	Larry Hickman	1935	
4276	Mike Mercer	1935	
4277	Claudia Giannotti	1937	
4278	Ron Horn	1938	
4279	Amos Marsh	1939	
4280	Benoit Dauga	1942	
4281	Gary Lane	1942	
4282	Mike Butler	1946	
4283	Bill Stein	1947	
4284	Penelope Ann Miller	1964	
4285	SÃ©bastien Demorand	1969	
4286	Vic Bubas	1927	
4287	Chrix Dahl	1906	
4288	Howard S. Bargreen	1906	
4289	SynnÃ¸ve Anker Aurdal	1908	
4290	AndrÃ© Saeys	1911	
4291	Roberta McCain	1912	
4292	Don Lash	1912	
4293	Ray H. French	1919	
4294	Jacques Senard	1919	
4295	Larry Jansen	1920	
4296	Georges ThinÃ¨s	1923	
4297	Joseph Hardy	1929	
4298	Jacqueline Harpman	1929	
4299	Gordon Willden	1929	
4300	Erik Alfsen	1930	
4301	Henry Cuesta	1931	
4302	Gene Mitcham	1932	
4303	Ralph Wayne	1932	
4304	Bobby Durnbaugh	1933	
4305	Winston Register	1935	
4306	Toni Santagata	1935	
4307	Maryan Wisniewski	1937	
4308	Carl Bertelsen	1937	
4309	Jim Lewis	1941	
4310	Ben Masters	1947	
4311	Bill Gilbreth	1947	
4312	Jim Todd	1947	
4313	Art Sullivan	1950	
4314	Denia Mazzola	1953	
4315	Carlos Neder	1953	
4316	Rob Lytle	1954	
4317	Bunny Breckinridge	1903	
4318	Miguel Zacarias	1905	
4319	Paul Klinger	1907	
4320	Clarence Long	1908	
4321	H. J. Ward	1909	
4322	Rodney Collin	1909	
4323	Willy van Hemert	1912	
4324	Jon Lennart MjÃ¸en	1912	
4325	Don Elser	1913	
4326	Dorothy Comingore	1913	
4327	Bob Hite	1914	
4328	Andrea Checchi	1916	
4329	Jimmie W. Monteith	1917	
4330	Howard Unruh	1921	
4331	Rita Quigley	1923	
4332	Laurence Badie	1928	
4333	Antonietta Stella	1929	
4334	Vern McGrew	1929	
4335	Gerardo Bianco	1931	
4336	Jacqueline Danno	1931	
4337	Lindon Crow	1933	
4338	Germano Mathias	1934	
4339	Carl A. Parker	1934	
4340	Ken Kercheval	1935	
4341	Charles Burles	1936	
4342	Jack Baldschun	1936	
4343	Ken Adamson	1938	
4344	Campos Machado	1939	
4345	Floyd Hudlow	1943	
4346	Ron Richard	1947	
4347	Carroll Righter	1900	
