Index,idADB,Name,BirthYear,EminenceScore
678,57040,Pierre Nora,1931,80.00
679,36863,Pierre Schaeffer,1910,80.00
680,8685,Raquel Welch,1940,80.00
681,5500,Renata Tebaldi,1922,80.00
682,8904,Riccardo Muti,1941,80.00
683,6080,Richard Matheson,1926,80.00
684,36259,Ricky Martin,1971,80.00
685,50567,Robert Badinter,1928,80.00
686,36091,Robert Motherwell,1915,80.00
687,7932,Roberta Flack,1937,80.00
688,48919,Roderick MacKinnon,1956,80.00
689,54836,Roy Haynes,1925,80.00
690,47830,RuPaul,1960,80.00
691,7418,Shirley MacLaine,1934,80.00
692,83696,Syd Mead,1933,80.00
693,4896,Thomas Merton,1915,80.00
694,5541,Toots Thielemans,1922,80.00
695,8884,Twyla Tharp,1941,80.00
696,7458,Van Cliburn,1934,80.00
697,4606,Vincent Price,1911,80.00
698,24525,Virginia E. Johnson,1925,80.00
699,82061,Viv Richards,1952,80.00
700,7989,Waylon Jennings,1937,80.00
701,5970,William Styron,1925,80.00
702,55787,Zinedine Zidane,1972,80.00
703,24569,Étienne-Émile Baulieu,1926,80.00
704,4236,Arthur Koestler,1905,79.00
705,71433,Johan Galtung,1930,79.00
706,25497,Peyo,1928,79.00
707,26283,Alex Trebek,1940,78.00
708,4103,Amy Johnson,1903,78.00
709,5656,André Courrèges,1923,78.00
710,24005,Anita O'Day,1919,78.00
711,6100,Anne McCaffrey,1926,78.00
712,72247,Arne Næss,1912,78.00
713,5844,Audie Murphy,1925,78.00
714,4406,Balthus,1908,78.00
715,51747,Bart Starr,1934,78.00
716,6601,Beverly Sills,1929,78.00
717,86581,Bill Melendez,1916,78.00
718,7440,Bill Moyers,1934,78.00
719,54591,Bob Gibson,1935,78.00
720,73508,Calvin Harris,1984,78.00
721,25581,Carlo Rambaldi,1925,78.00
722,4450,Carole Lombard,1908,78.00
723,24454,Cesare Pavese,1908,78.00
724,4654,Charles Addams,1912,78.00
725,7401,Charley Pride,1934,78.00
726,94169,Charlie Haden,1937,78.00
727,36814,Charlotte Perriand,1903,78.00
728,5434,Chris Marker,1921,78.00
729,67537,Christiane Desroches Noblecourt,1913,78.00
730,75170,Claude Lanzmann,1925,78.00
731,6818,Clifford Brown,1930,78.00
732,6108,Cloris Leachman,1926,78.00
733,8088,Connie Francis,1937,78.00
734,81294,Conor McGregor,1988,78.00
735,5515,Cyd Charisse,1922,78.00
736,35754,Daniel Inouye,1924,78.00
737,53960,David Wojnarowicz,1954,78.00
738,7630,Diahann Carroll,1935,78.00
739,100116,Donald Bitzer,1934,78.00
740,257,Eddie Fisher,1928,78.00
741,94254,Edward C. Stone,1936,78.00
742,6467,Francesco Cossiga,1928,78.00
743,62542,Franco Basaglia,1924,78.00
744,83212,Franco Rasetti,1901,78.00
745,37076,François Furet,1927,78.00
746,7619,Françoise Sagan,1935,78.00
747,51854,Frederick Seitz,1911,78.00
748,99912,Frits Philips,1905,78.00
749,12150,George Strait,1952,78.00
750,7647,Geraldine Ferraro,1935,78.00
751,82534,Giuseppe Occhialini,1907,78.00
752,4980,Glenn Ford,1916,78.00
753,42355,Gustav Nossal,1931,78.00
754,60696,Harry Mulisch,1927,78.00
755,50449,Ivan Lendl,1960,78.00
756,5689,James Arness,1923,78.00
757,81663,James Gandolfini,1961,78.00
758,6402,James Garner,1928,78.00
759,6281,Janet Leigh,1927,78.00
760,55834,Jean-François Lyotard,1924,78.00
761,38606,Jerry Jones,1942,78.00
762,6917,Jim (1931) Jones,1931,78.00
763,36367,Jim Reeves,1923,78.00
764,6705,Joanne Woodward,1930,78.00
765,51571,Joe Morgan,1943,78.00
766,65040,John Cena,1977,78.00
767,18098,John Elway,1960,78.00
768,103766,John T. Parsons,1913,78.00
769,9775,Keith Emerson,1944,78.00
770,50846,Kenneth MacMillan,1929,78.00
771,7199,Kim Novak,1933,78.00
772,9241,Larry Flynt,1942,78.00
773,94869,Larry McMurtry,1936,78.00
774,103203,Layne Staley,1967,78.00
775,64094,Leni Riefenstahl,1902,78.00
776,8446,Lily Tomlin,1939,78.00
777,51172,Louis de Funès,1914,78.00
778,8539,Mario Andretti,1940,78.00
779,787,Martin Bormann,1900,78.00
780,9606,Mary Wilson,1944,78.00
781,828,Matt Busby,1909,78.00
782,5980,Merv Griffin,1925,78.00
783,9361,Michael Bennett,1943,78.00
784,85785,Michael Graves,1934,78.00
785,9815,Michael Tilson Thomas,1944,78.00
786,36729,Michel Serres,1930,78.00
787,10108,Naomi Judd,1946,78.00
788,19629,Natalie Cole,1950,78.00
789,8214,Natalie Wood,1938,78.00
790,51549,Neal E. Miller,1909,78.00
791,98274,Nichelle Nichols,1932,78.00
792,41974,Nino Manfredi,1921,78.00
793,85631,Norman Bridwell,1928,78.00
794,26235,Norman Jewison,1926,78.00
795,88212,Osamu Hayaishi,1920,78.00
796,6428,Pancho Gonzales,1928,78.00
797,24395,Patti Page,1927,78.00
798,55649,Penélope Cruz,1974,78.00
799,10817,Peter Criss,1945,78.00
800,8536,Peter Fonda,1940,78.00
801,25920,Peter Jennings,1938,78.00
802,7706,Phil Donahue,1935,78.00
803,42794,Phil Spector,1939,78.00
804,24327,Philippe Noiret,1930,78.00
805,192,Pierre Balmain,1914,78.00
806,13416,Randy Travis,1959,78.00
807,7389,Renata Scotto,1934,78.00
808,49711,Renée Zellweger,1969,78.00
809,25494,Richard Petty,1937,78.00
810,51577,Robert (1931) Morris,1931,78.00
811,91923,Robert Byron Bird,1924,78.00
812,4677,Robert Doisneau,1912,78.00
813,8022,Robert Stone,1937,78.00
814,4786,Robertson Davies,1913,78.00
815,24984,Roger Staubach,1942,78.00
816,7970,Roger Zelazny,1937,78.00
817,4494,Rollo May,1909,78.00
818,89368,Roy E. Disney,1930,78.00
819,8830,Ryan O'Neal,1941,78.00
820,26426,Sam Francis,1923,78.00
821,35819,Sid Vicious,1957,78.00
822,75050,Sinéad O'Connor,1966,78.00
823,5482,Steve Allen,1921,78.00
824,88843,Terrence McNally,1938,78.00
825,51717,Theodore Puck,1916,78.00
826,98410,Vicente del Bosque,1950,78.00
827,5398,Warren Spahn,1921,78.00
828,91181,William H. Riker,1920,78.00
829,5238,William Kunstler,1919,78.00
830,50966,Willie McCovey,1938,78.00
831,92553,Yuri Kochiyama,1921,78.00
832,63126,Yves Coppens,1934,78.00
833,1291,Al Jardine,1942,77.00
834,63106,Alain Touraine,1925,77.00
835,8231,Alan Dershowitz,1938,77.00
836,26257,Alanis Morissette,1974,77.00
837,6026,Art Buchwald,1925,77.00
838,49592,Bob Barker,1923,77.00
839,50583,Ernie Banks,1931,77.00
840,77140,Jim Jones,1935,77.00
841,98762,Joaquín Rodrigo,1901,77.00
842,6278,Ken Russell,1927,77.00
843,6441,Mary Wells Lawrence,1928,77.00
844,63910,Michel Bouquet,1925,77.00
845,86791,Miguel León-Portilla,1926,77.00
846,9416,Rafaella Carrà,1943,77.00
847,15434,Rick Barry,1944,77.00
848,6491,Roddy McDowall,1928,77.00
849,47620,Roger Corman,1926,77.00
850,9157,Roger McGuinn,1942,77.00
851,26289,Terry Fox,1958,77.00
852,40047,William Masters,1915,77.00
853,5781,Benny Hill,1924,76.00
854,456,Edwin Moses,1955,76.00
855,89707,Emmett Chappelle,1925,76.00
856,94088,Fred L. Turner,1933,76.00
857,66713,Henri Lefebvre,1901,76.00
858,44985,Honor Blackman,1925,76.00
859,9284,Michael Nesmith,1942,76.00
860,51696,Michel Piccoli,1925,76.00
861,8244,Romy Schneider,1938,76.00
862,68901,Ronda Rousey,1987,76.00
863,83028,A. B. Yehoshua,1936,75.00
864,60604,Adam Lambert,1982,75.00
865,91811,Alain Rey,1928,75.00
866,5574,Alain Robbe-Grillet,1922,75.00
867,36453,Alan Arkin,1934,75.00
868,7033,Alan Bean,1932,75.00
869,9990,Alan Page,1945,75.00
870,47834,Alec Douglas-Home,1903,75.00
871,24572,Alison Krauss,1971,75.00
872,77885,Andie MacDowell,1958,75.00
873,36636,Andrew Weil,1942,75.00
874,74207,Antoine Griezmann,1991,75.00
875,19514,Belinda Carlisle,1958,75.00
876,39383,Benjamin Hooks,1925,75.00
877,101644,Bill Bowerman,1911,75.00
878,19402,Bill Maher,1956,75.00
879,10898,Billy Crystal,1948,75.00
880,47692,Bon Scott,1946,75.00
881,19534,Bonnie Raitt,1949,75.00
882,26056,Bradford Washburn,1910,75.00
883,50122,Captain Beefheart,1941,75.00
884,78591,Carl H. Brans,1935,75.00
885,10431,Carl Wilson,1946,75.00
886,98443,Carles Puyol,1978,75.00
887,4725,Carlo Ponti,1912,75.00
888,35859,Casey Kasem,1932,75.00
889,57125,Catherine Cesarsky,1943,75.00
890,7869,Charlie Daniels,1936,75.00
891,50794,Chuck Close,1940,75.00
892,47503,Claude Berri,1934,75.00
893,4294,Clifford Odets,1906,75.00
894,49057,Colonel Tom Parker,1909,75.00
895,24024,Conan O'Brien,1963,75.00
896,11494,Cybill Shepherd,1950,75.00
897,38961,Dave Gahan,1962,75.00
898,17413,David (1954) Thompson,1954,75.00
899,25404,David Brinkley,1920,75.00
900,57862,David McCallum,1933,75.00
901,91605,David Riesman,1909,75.00
902,19569,Deepak Chopra,1946,75.00
903,320,Diana Rigg,1938,75.00
904,49995,Diane Warren,1956,75.00
905,5499,Dick Martin,1922,75.00
906,102076,Don Knotts,1924,75.00
907,6000,Donald O'Connor,1925,75.00
908,6667,Ed Asner,1929,75.00
909,6826,Ed White,1930,75.00
910,50412,Eddie Cochran,1938,75.00
911,95140,El Santo,1917,75.00
912,59039,Elliott Smith,1969,75.00
913,41966,Elsa Morante,1912,75.00
914,6620,Emmanuel Le Roy Ladurie,1929,75.00
915,39365,Etty Hillesum,1914,75.00
916,36068,Eugene McCarthy,1916,75.00
917,87411,Fabiano Caruana,1992,75.00
918,56396,Fausto Coppi,1919,75.00
919,26153,Flip Wilson,1933,75.00
920,35785,Franco Harris,1950,75.00
921,25952,Frankie Valli,1934,75.00
922,19781,Françoise Gilot,1921,75.00
923,84755,Gabriel Figueroa,1907,75.00
924,36059,Garry Marshall,1934,75.00
925,86525,George W. Romney,1907,75.00
926,5902,Geraldine Page,1924,75.00
927,4627,Gian Carlo Menotti,1911,75.00
928,80638,Gianna Beretta Molla,1922,75.00
929,87980,Gianni Vattimo,1936,75.00
930,5814,Gil Hodges,1924,75.00
931,52705,Gino Bartali,1914,75.00
932,44259,Giorgio Perlasca,1910,75.00
933,56663,Giuseppe Di Stefano,1921,75.00
934,7795,Glenda Jackson,1936,75.00
935,75658,Gordon B. Hinckley,1910,75.00
936,8479,Grace Slick,1939,75.00
937,96799,Grete Waitz,1953,75.00
938,65001,Gustave Choquet,1915,75.00
939,64750,Guy de Rothschild,1909,75.00
940,39684,Gwendolyn Brooks,1917,75.00
941,5551,Hal Clement,1922,75.00
942,40034,Hans Küng,1928,75.00
943,25674,Hans Scholl,1918,75.00
944,54526,Harry Reasoner,1923,75.00
945,42473,Haskell Wexler,1922,75.00
946,7583,Herb Alpert,1935,75.00
947,48960,Herb Ritts,1952,75.00
948,96422,Huston Smith,1919,75.00
949,43026,Indro Montanelli,1909,75.00
950,36114,Jackie Mason,1928,75.00
951,8391,Jackie Stewart,1939,75.00
952,55744,Jacqueline De Romilly,1913,75.00
953,101419,Jacques d'Amboise,1934,75.00
954,95467,James Agee,1909,75.00
955,8561,James Caan,1940,75.00
956,86216,James Freeman Gilbert,1931,75.00
957,24748,Jane Powell,1929,75.00
958,83510,Jason Witten,1982,75.00
959,9470,Jean Claude Killy,1943,75.00
960,39715,Jean Hamburger,1909,75.00
961,4813,Jean Marais,1913,75.00
962,53071,Jean-Jacques Sempé,1932,75.00
963,25925,Jean-Louis Trintignant,1930,75.00
964,36365,Jeff Buckley,1966,75.00
965,5459,Jesse Helms,1921,75.00
966,102507,Jim Davis,1945,75.00
967,41825,Jim McKay,1921,75.00
968,19818,Jimmy Johnson,1943,75.00
969,26069,Jimmy Webb,1946,75.00
970,42195,Joel McCrea,1905,75.00
971,99187,John (1954) Adams,1954,75.00
972,51793,John D. Roberts,1918,75.00
973,86244,John Henry Holland,1929,75.00
974,91152,John Houbolt,1919,75.00
975,95915,John Kennedy Toole,1937,75.00
976,102168,John O'Hara,1905,75.00
977,25771,John Warner,1927,75.00
978,4655,José Ferrer,1912,75.00
979,65234,Joël Robuchon,1945,75.00
980,6213,Juliette Gréco,1927,75.00
981,54449,Jussi Bjorling,1911,75.00
982,54777,Justine Henin,1982,75.00
983,4670,Karl Malden,1912,75.00
984,19344,Kathy Bates,1948,75.00
985,39910,Kenneth Koch,1925,75.00
986,4146,Kurt Georg Kiesinger,1904,75.00
987,35753,Lauren Hutton,1943,75.00
988,91175,Laverne Cox,1972,75.00
989,19580,LeAnn Rimes,1982,75.00
990,50110,Lech Kaczynski,1949,75.00
991,8494,Lee Trevino,1939,75.00
992,5074,Lena Horne,1917,75.00
993,26398,Leon Fleisher,1928,75.00
994,75692,Les Clark,1907,75.00
995,99110,Levi Watkins,1944,75.00
996,85516,Liam Gallagher,1972,75.00
997,19785,Linda Goodman,1925,75.00
998,4728,Loretta Young,1913,75.00
999,61752,Lucebert,1924,75.00
1000,86828,Lucian Pye,1921,75.00
1001,86789,Luis Echeverría,1922,75.00
1002,10749,Marc Bolan,1947,75.00
1003,89549,Marian Diamond,1926,75.00
1004,56327,Marianne Faithfull,1946,75.00
1005,7076,Mario Cuomo,1932,75.00
1006,103876,Mark McCormick,1933,75.00
1007,87336,Mary Haas,1910,75.00
1008,7877,Mary Travers,1936,75.00
1009,4461,Max Bill,1908,75.00
1010,51366,Maynard Jackson,1938,75.00
1011,37402,Michel Debré,1912,75.00
1012,56775,Michel Legrand,1932,75.00
1013,26478,Mickey Spillane,1918,75.00
1014,24049,Miguel Indurain,1964,75.00
1015,14277,Molly Ringwald,1968,75.00
1016,73864,Monique Wittig,1935,75.00
1017,51889,Morris Kight,1919,75.00
1018,36056,Nancy Lopez,1957,75.00
1019,19322,Nat Adderley,1931,75.00
1020,8001,Ned Beatty,1937,75.00
1021,10470,Nolan Ryan,1947,75.00
1022,94177,Norberto Bobbio,1909,75.00
1023,103982,Norman Granz,1918,75.00
1024,5117,Oral Roberts,1918,75.00
1025,6335,Otis Chandler,1927,75.00
1026,98739,Pablo González Casanova,1922,75.00
1027,24043,Paris Jackson,1998,75.00
1028,290,Pat Boone,1934,75.00
1029,10416,Patty Duke,1946,75.00
1030,19472,Paul Bowles,1910,75.00
1031,96997,Paul Oskar Kristeller,1905,75.00
1032,64504,Paul Pogba,1993,75.00
1033,89322,Paul Terasaki,1929,75.00
1034,90160,Paul Thieme,1905,75.00
1035,57897,Paul Vergès,1925,75.00
1036,5314,Peggy Lee,1920,75.00
1037,8825,Pete Rose,1941,75.00
1038,780,Peter Bogdanovich,1939,75.00
1039,6094,Peter Graves,1926,75.00
1040,38441,Phil Mickelson,1970,75.00
1041,24897,Phyllis Schlafly,1924,75.00
1042,184,Pierre Boulle,1912,75.00
1043,86109,Ralph McQuarrie,1929,75.00
1044,84646,Red Garland,1923,75.00
1045,4351,René Char,1907,75.00
1046,4407,Rex Harrison,1908,75.00
1047,5709,Rhonda Fleming,1923,75.00
1048,89166,Ricardo Montalbán,1920,75.00
1049,86240,Riccardo Morandi,1902,75.00
1050,100560,Richard Brauer,1901,75.00
1051,97983,Richard Brooks,1912,75.00
1052,10342,Richard Carpenter,1946,75.00
1053,10771,Richard Dreyfuss,1947,75.00
1054,4889,Richard Widmark,1914,75.00
1055,13372,Rickey Henderson,1958,75.00
1056,8854,Ritchie Valens,1941,75.00
1057,25503,River Phoenix,1970,75.00
1058,58840,Robert Benton,1932,75.00
1059,6197,Robert Bly,1926,75.00
1060,49695,Robert Byrd,1917,75.00
1061,25339,Robert Goulet,1933,75.00
1062,103764,Robert Hayden,1913,75.00
1063,76230,Robert Kardashian,1944,75.00
1064,86079,Robert Kearns,1927,75.00
1065,10372,Robert Mapplethorpe,1946,75.00
1066,4979,Robert Shaw,1916,75.00
1067,51724,Robert Smithson,1938,75.00
1068,81303,Roger Ailes,1940,75.00
1069,50408,Ron Carter,1937,75.00
1070,86642,Rosario Castellanos,1925,75.00
1071,668,Roseanne Barr,1952,75.00
1072,19450,Ruby Dee,1922,75.00
1073,91086,Rudolf Arnheim,1904,75.00
1074,81310,Russell Wilson,1988,75.00
1075,24699,Ruth Pointer,1946,75.00
1076,92750,Santiago Carrillo,1915,75.00
1077,80430,Sergio García,1980,75.00
1078,77503,Shammi Kapoor,1931,75.00
1079,7188,Shari Lewis,1933,75.00
1080,90934,Shoshana Damari,1923,75.00
1081,35861,Stan Kenton,1911,75.00
1082,37109,Stéphane Grappelli,1908,75.00
1083,74779,Sunil Gavaskar,1949,75.00
1084,10345,Suzanne Somers,1946,75.00
1085,73123,T. Berry Brazelton,1918,75.00
1086,5123,Theodore Sturgeon,1918,75.00
1087,24009,Tip O'Neill,1912,75.00
1088,5106,Tom Bradley,1917,75.00
1089,25412,Tom Brokaw,1940,75.00
1090,7929,Tom Smothers,1937,75.00
1091,64772,Tomi Ungerer,1931,75.00
1092,38577,Tony Dorsett,1954,75.00
1093,25608,Tony Esposito,1943,75.00
1094,13829,Tracy Austin,1962,75.00
1095,35881,Ugo Tognazzi,1922,75.00
1096,35811,Vernon Jordan,1935,75.00
1097,4464,Victor Borge,1909,75.00
1098,84872,Walter Heitler,1904,75.00
1099,9078,Wayne Newton,1942,75.00
1100,98197,William Lawvere,1937,75.00
1101,55511,Wolfgang Petersen,1941,75.00
1102,35793,Woody Herman,1913,75.00
1103,66633,Xavier Le Pichon,1937,75.00
1104,5331,Yul Brynner,1920,75.00
1105,83294,Yves Rocard,1903,75.00
1106,89371,Zoot Sims,1925,75.00
1107,83458,Évry Schatzman,1920,75.00
1108,8258,Derek Jacobi,1938,74.00
1109,7834,Don Drysdale,1936,74.00
1110,25888,Drew Carey,1958,74.00
1111,42879,Emmanuel Ungaro,1933,74.00
1112,91347,Gerald D. Hines,1925,74.00
1113,1045,Hans Frank,1900,74.00
1114,85041,Henning von Tresckow,1901,74.00
1115,90432,Jerónimo Arango,1925,74.00
1116,78536,Joan Sebastian,1951,74.00
1117,5001,Marcel Cerdan,1916,74.00
1118,5973,Maureen Stapleton,1925,74.00
1119,4002,Milton Erickson,1901,74.00
1120,100287,Ruth Asawa,1926,74.00
1121,79971,Sam Simon,1955,74.00
1122,13415,Sheena Easton,1959,74.00
1123,77186,Terry McMillan,1951,74.00
1124,39889,Udo Jürgens,1934,74.00
1125,97448,Alex Chilton,1950,73.00
1126,39470,Bert Jansch,1943,73.00
1127,100326,Dream,1999,73.00
1128,36990,Eric Cantona,1966,73.00
1129,8255,Evel Knievel,1938,73.00
1130,38673,Fernando Valenzuela,1960,73.00
1131,85509,Florence Ballard,1943,73.00
1132,75428,François Morellet,1926,73.00
1133,50604,Gilbert Bécaud,1927,73.00
1134,18553,Howie Long,1960,73.00
1135,462,Irene Cara,1959,73.00
1136,3929,James Hilton,1900,73.00
1137,6606,James McDivitt,1929,73.00
1138,35773,Jean-François Revel,1924,73.00
1139,5002,John D. MacDonald,1916,73.00
1140,35786,Julie Harris,1925,73.00
1141,92660,Leslie E. Robertson,1928,73.00
1142,25585,Line Renaud,1928,73.00
1143,3896,Luigi Longo,1900,73.00
1144,9580,Lynn Harrell,1944,73.00
1145,44119,Michelle Phillips,1944,73.00
1146,44972,Mike Pinder,1941,73.00
1147,7569,Mirella Freni,1935,73.00
1148,41328,Owen Garriott,1930,73.00
1149,25782,Roger Maris,1934,73.00
1150,26101,Ruth Westheimer,1928,73.00
1151,104582,Vladimir Kramnik,1975,73.00
1152,4051,Zino Francescatti,1902,73.00
1153,7541,A. J. Foyt,1935,72.00
1154,4682,A.E. Van Vogt,1912,72.00
1155,86495,Abe Silverstein,1908,72.00
1156,8383,Al Unser,1939,72.00
1157,60581,Alasdair Gray,1934,72.00
1158,93291,Alfredo Kraus,1927,72.00
1159,45566,Alida Valli,1921,72.00
1160,19788,Amy Grant,1960,72.00
1161,677,Andreas Baader,1943,72.00
1162,42182,Andrew McCarthy,1962,72.00
1163,90768,Anna Seghers,1900,72.00
1164,6799,Anne Francis,1930,72.00
1165,82594,Arthur Pardee,1921,72.00
1166,45488,Barron Hilton,1927,72.00
1167,55244,Bernie Madoff,1938,72.00
1168,103250,Berta Bobath,1907,72.00
1169,36060,Billy Martin,1928,72.00
1170,6357,Birch Bayh,1928,72.00
1171,89960,Bob Shane,1934,72.00
1172,38668,Bud Selig,1934,72.00
1173,53703,Carla Lonzi,1931,72.00
1174,57423,Chantal Akerman,1950,72.00
1175,94450,Charles Mackerras,1925,72.00
1176,99148,Chris Frantz,1951,72.00
1177,54944,Claude François,1939,72.00
1178,19775,Crystal Gayle,1951,72.00
1179,71472,Daniel Roche,1935,72.00
1180,88286,David Hamburg,1925,72.00
1181,302,Dick Cavett,1936,72.00
1182,49435,Dick York,1928,72.00
1183,197,Dinah Shore,1916,72.00
1184,1395,Don Lind,1930,72.00
1185,4721,Doris Duke,1912,72.00
1186,44958,Doris Hart,1925,72.00
1187,13029,Dorothy Hamill,1956,72.00
1188,25639,Dottie West,1932,72.00
1189,89547,Duke Snider,1926,72.00
1190,91551,Eazy-E,1964,72.00
1191,4419,Eddie Albert,1906,72.00
1192,88838,Egan Bernal,1997,72.00
1193,69174,Elena Garro,1916,72.00
1194,8230,Elliott Gould,1938,72.00
1195,90154,Erich Neumann,1905,72.00
1196,5977,Farley Granger,1925,72.00
1197,61730,Fergus Millar,1935,72.00
1198,42366,Franco Moschino,1950,72.00
1199,26448,Frank Gifford,1930,72.00
1200,1526,Freddie Prinze,1954,72.00
1201,4408,Fritz Fischer,1908,72.00
1202,12339,Gelsey Kirkland,1952,72.00
1203,7383,George Segal,1934,72.00
1204,56324,Gilbert Durand,1921,72.00
1205,35890,Giuseppe Tornatore,1956,72.00
1206,5987,Gloria DeHaven,1925,72.00
1207,38662,Greg Maddux,1966,72.00
1208,86776,Guido Münch,1921,72.00
1209,88528,Hale Irwin,1945,72.00
1210,42800,Harry Dean Stanton,1926,72.00
1211,96678,Helen Walton,1919,72.00
1212,100555,Herbert Busemann,1905,72.00
1213,5601,Jack Anderson,1922,72.00
1214,50969,Jack Davis,1930,72.00
1215,41943,Jack Smith,1932,72.00
1216,6954,Jack Swigert,1931,72.00
1217,24116,James Fletcher,1919,72.00
1218,24051,James Ingram,1952,72.00
1219,7752,Jim Clark,1936,72.00
1220,7103,Joe Engle,1932,72.00
1221,85530,John Chamberlain,1927,72.00
1222,87131,John Gutmann,1905,72.00
1223,19682,Joseph Bernardin,1928,72.00
1224,4219,Joseph Cotten,1905,72.00
1225,86715,Juan O'Gorman,1905,72.00
1226,55452,Julien Green,1900,72.00
1227,86781,Julio Scherer García,1926,72.00
1228,82316,Julián Marías,1914,72.00
1229,12537,June Pointer,1953,72.00
1230,5502,Kathryn Grayson,1922,72.00
1231,96983,Kemmons Wilson,1913,72.00
1232,51609,Kenneth Noland,1924,72.00
1233,38425,Lee Elder,1934,72.00
1234,7210,Lee Radziwill,1933,72.00
1235,9730,Leonard Slatkin,1944,72.00
1236,14274,Lisa Marie Presley,1968,72.00
1237,88874,Luke Rockhold,1984,72.00
1238,71404,Lydia Cabrera,1900,72.00
1239,63882,Marc Augé,1935,72.00
1240,17727,Marcus Allen,1960,72.00
1241,60150,Marie Fredriksson,1958,72.00
1242,42325,Mario Monicelli,1915,72.00
1243,26166,Marion Woodman,1928,72.00
1244,82694,Martha E. Bernal,1931,72.00
1245,144,Max Euwe,1901,72.00
1246,65212,Michel Guérard,1933,72.00
1247,25591,Michel Polnareff,1944,72.00
1248,26178,Mickey Wright,1935,72.00
1249,26281,Monty Hall,1921,72.00
1250,36295,Nancy Spero,1926,72.00
1251,6072,Neal Cassady,1926,72.00
1252,36217,Ned Rorem,1923,72.00
1253,35787,Nigel Hawthorne,1929,72.00
1254,9504,Oliver North,1943,72.00
1255,8792,Paddy Ashdown,1941,72.00
1256,185,Pat Nixon,1912,72.00
1257,8660,Pat Schroeder,1940,72.00
1258,37246,Patrice Chéreau,1944,72.00
1259,36067,Patricia McBride,1942,72.00
1260,6065,Patricia Neal,1926,72.00
1261,88278,Paul Van Hoeydonck,1925,72.00
1262,85519,Paul Weller,1958,72.00
1263,36362,Payne Stewart,1957,72.00
1264,50675,Philip Bosco,1930,72.00
1265,73912,Pierre Bergé,1930,72.00
1266,83964,Ramsey Clark,1927,72.00
1267,88753,Randy Johnson,1956,72.00
1268,49936,Randy Rhoads,1956,72.00
1269,69195,Raymond Aubrac,1914,72.00
1270,150,Raymond Radiguet,1903,72.00
1271,43152,Reid W. Barton,1983,72.00
1272,6485,Reubin Askew,1928,72.00
1273,7408,Richard Chamberlain,1934,72.00
1274,6870,Rip Torn,1931,72.00
1275,73281,Rocio Jurado,1943,72.00
1276,25482,Roland Petit,1924,72.00
1277,86560,Ruben Salazar,1928,72.00
1278,95514,Rubén Fuentes,1926,72.00
1279,24058,Rudolph Isley,1939,72.00
1280,325,Rue McClanahan,1934,72.00
1281,85733,Russ Meyer,1922,72.00
1282,25937,Sandra Dee,1942,72.00
1283,98914,Sergio Busquets,1988,72.00
